nutrition_key,country_key,month_key,hyperten,hyperten_male,hyperten_female,overweight,overweight_male,overweight_female,undernour,anemia_preg,anemia_non_preg,anemia_child,low_weight_babies
1,1,1,26.2,28.6,23.9,58.6,64.4,52.8,2.5,14.7,8.6,10.3,5.969686
2,1,2,26.2,28.6,23.9,58.6,64.4,52.8,2.5,14.7,8.6,10.3,5.969686
3,1,3,26.2,28.6,23.9,58.6,64.4,52.8,2.5,14.7,8.6,10.3,5.969686
4,1,4,26.2,28.6,23.9,58.6,64.4,52.8,2.5,14.7,8.6,10.3,5.969686
5,1,5,26.2,28.6,23.9,58.6,64.4,52.8,2.5,14.7,8.6,10.3,5.969686
6,1,6,26.2,28.6,23.9,58.6,64.4,52.8,2.5,14.7,8.6,10.3,5.969686
7,1,7,26.2,28.6,23.9,58.6,64.4,52.8,2.5,14.7,8.6,10.3,5.969686
8,1,8,26.2,28.6,23.9,58.6,64.4,52.8,2.5,14.7,8.6,10.3,5.969686
9,1,9,26.2,28.6,23.9,58.6,64.4,52.8,2.5,14.7,8.6,10.3,5.969686
10,1,10,26.2,28.6,23.9,58.6,64.4,52.8,2.5,14.7,8.6,10.3,5.969686
11,1,11,26.2,28.6,23.9,58.6,64.4,52.8,2.5,14.7,8.6,10.3,5.969686
12,1,12,26.2,28.6,23.9,58.6,64.4,52.8,2.5,14.7,8.6,10.3,5.969686
13,1,13,25.9,28.2,23.6,59.2,65.0,53.4,2.5,14.6,8.5,10.3,6.013186
14,1,14,25.9,28.2,23.6,59.2,65.0,53.4,2.5,14.6,8.5,10.3,6.013186
15,1,15,25.9,28.2,23.6,59.2,65.0,53.4,2.5,14.6,8.5,10.3,6.013186
16,1,16,25.9,28.2,23.6,59.2,65.0,53.4,2.5,14.6,8.5,10.3,6.013186
17,1,17,25.9,28.2,23.6,59.2,65.0,53.4,2.5,14.6,8.5,10.3,6.013186
18,1,18,25.9,28.2,23.6,59.2,65.0,53.4,2.5,14.6,8.5,10.3,6.013186
19,1,19,25.9,28.2,23.6,59.2,65.0,53.4,2.5,14.6,8.5,10.3,6.013186
20,1,20,25.9,28.2,23.6,59.2,65.0,53.4,2.5,14.6,8.5,10.3,6.013186
21,1,21,25.9,28.2,23.6,59.2,65.0,53.4,2.5,14.6,8.5,10.3,6.013186
22,1,22,25.9,28.2,23.6,59.2,65.0,53.4,2.5,14.6,8.5,10.3,6.013186
23,1,23,25.9,28.2,23.6,59.2,65.0,53.4,2.5,14.6,8.5,10.3,6.013186
24,1,24,25.9,28.2,23.6,59.2,65.0,53.4,2.5,14.6,8.5,10.3,6.013186
25,1,25,25.6,27.9,23.3,59.7,65.5,53.9,2.5,14.6,8.5,10.3,6.0473971
26,1,26,25.6,27.9,23.3,59.7,65.5,53.9,2.5,14.6,8.5,10.3,6.0473971
27,1,27,25.6,27.9,23.3,59.7,65.5,53.9,2.5,14.6,8.5,10.3,6.0473971
28,1,28,25.6,27.9,23.3,59.7,65.5,53.9,2.5,14.6,8.5,10.3,6.0473971
29,1,29,25.6,27.9,23.3,59.7,65.5,53.9,2.5,14.6,8.5,10.3,6.0473971
30,1,30,25.6,27.9,23.3,59.7,65.5,53.9,2.5,14.6,8.5,10.3,6.0473971
31,1,31,25.6,27.9,23.3,59.7,65.5,53.9,2.5,14.6,8.5,10.3,6.0473971
32,1,32,25.6,27.9,23.3,59.7,65.5,53.9,2.5,14.6,8.5,10.3,6.0473971
33,1,33,25.6,27.9,23.3,59.7,65.5,53.9,2.5,14.6,8.5,10.3,6.0473971
34,1,34,25.6,27.9,23.3,59.7,65.5,53.9,2.5,14.6,8.5,10.3,6.0473971
35,1,35,25.6,27.9,23.3,59.7,65.5,53.9,2.5,14.6,8.5,10.3,6.0473971
36,1,36,25.6,27.9,23.3,59.7,65.5,53.9,2.5,14.6,8.5,10.3,6.0473971
37,1,37,25.2,27.5,23.0,60.2,66.0,54.4,2.5,14.6,8.5,10.3,6.0756211
38,1,38,25.2,27.5,23.0,60.2,66.0,54.4,2.5,14.6,8.5,10.3,6.0756211
39,1,39,25.2,27.5,23.0,60.2,66.0,54.4,2.5,14.6,8.5,10.3,6.0756211
40,1,40,25.2,27.5,23.0,60.2,66.0,54.4,2.5,14.6,8.5,10.3,6.0756211
41,1,41,25.2,27.5,23.0,60.2,66.0,54.4,2.5,14.6,8.5,10.3,6.0756211
42,1,42,25.2,27.5,23.0,60.2,66.0,54.4,2.5,14.6,8.5,10.3,6.0756211
43,1,43,25.2,27.5,23.0,60.2,66.0,54.4,2.5,14.6,8.5,10.3,6.0756211
44,1,44,25.2,27.5,23.0,60.2,66.0,54.4,2.5,14.6,8.5,10.3,6.0756211
45,1,45,25.2,27.5,23.0,60.2,66.0,54.4,2.5,14.6,8.5,10.3,6.0756211
46,1,46,25.2,27.5,23.0,60.2,66.0,54.4,2.5,14.6,8.5,10.3,6.0756211
47,1,47,25.2,27.5,23.0,60.2,66.0,54.4,2.5,14.6,8.5,10.3,6.0756211
48,1,48,25.2,27.5,23.0,60.2,66.0,54.4,2.5,14.6,8.5,10.3,6.0756211
49,1,49,24.9,27.2,22.7,60.7,66.5,54.9,2.5,14.6,8.5,10.4,6.1011519
50,1,50,24.9,27.2,22.7,60.7,66.5,54.9,2.5,14.6,8.5,10.4,6.1011519
51,1,51,24.9,27.2,22.7,60.7,66.5,54.9,2.5,14.6,8.5,10.4,6.1011519
52,1,52,24.9,27.2,22.7,60.7,66.5,54.9,2.5,14.6,8.5,10.4,6.1011519
53,1,53,24.9,27.2,22.7,60.7,66.5,54.9,2.5,14.6,8.5,10.4,6.1011519
54,1,54,24.9,27.2,22.7,60.7,66.5,54.9,2.5,14.6,8.5,10.4,6.1011519
55,1,55,24.9,27.2,22.7,60.7,66.5,54.9,2.5,14.6,8.5,10.4,6.1011519
56,1,56,24.9,27.2,22.7,60.7,66.5,54.9,2.5,14.6,8.5,10.4,6.1011519
57,1,57,24.9,27.2,22.7,60.7,66.5,54.9,2.5,14.6,8.5,10.4,6.1011519
58,1,58,24.9,27.2,22.7,60.7,66.5,54.9,2.5,14.6,8.5,10.4,6.1011519
59,1,59,24.9,27.2,22.7,60.7,66.5,54.9,2.5,14.6,8.5,10.4,6.1011519
60,1,60,24.9,27.2,22.7,60.7,66.5,54.9,2.5,14.6,8.5,10.4,6.1011519
61,1,61,24.6,26.9,22.5,61.2,67.0,55.5,2.5,14.6,8.5,10.4,6.1272964
62,1,62,24.6,26.9,22.5,61.2,67.0,55.5,2.5,14.6,8.5,10.4,6.1272964
63,1,63,24.6,26.9,22.5,61.2,67.0,55.5,2.5,14.6,8.5,10.4,6.1272964
64,1,64,24.6,26.9,22.5,61.2,67.0,55.5,2.5,14.6,8.5,10.4,6.1272964
65,1,65,24.6,26.9,22.5,61.2,67.0,55.5,2.5,14.6,8.5,10.4,6.1272964
66,1,66,24.6,26.9,22.5,61.2,67.0,55.5,2.5,14.6,8.5,10.4,6.1272964
67,1,67,24.6,26.9,22.5,61.2,67.0,55.5,2.5,14.6,8.5,10.4,6.1272964
68,1,68,24.6,26.9,22.5,61.2,67.0,55.5,2.5,14.6,8.5,10.4,6.1272964
69,1,69,24.6,26.9,22.5,61.2,67.0,55.5,2.5,14.6,8.5,10.4,6.1272964
70,1,70,24.6,26.9,22.5,61.2,67.0,55.5,2.5,14.6,8.5,10.4,6.1272964
71,1,71,24.6,26.9,22.5,61.2,67.0,55.5,2.5,14.6,8.5,10.4,6.1272964
72,1,72,24.6,26.9,22.5,61.2,67.0,55.5,2.5,14.6,8.5,10.4,6.1272964
73,1,73,24.3,26.5,22.2,61.7,67.5,56.0,2.5,14.6,8.6,10.5,6.1573453
74,1,74,24.3,26.5,22.2,61.7,67.5,56.0,2.5,14.6,8.6,10.5,6.1573453
75,1,75,24.3,26.5,22.2,61.7,67.5,56.0,2.5,14.6,8.6,10.5,6.1573453
76,1,76,24.3,26.5,22.2,61.7,67.5,56.0,2.5,14.6,8.6,10.5,6.1573453
77,1,77,24.3,26.5,22.2,61.7,67.5,56.0,2.5,14.6,8.6,10.5,6.1573453
78,1,78,24.3,26.5,22.2,61.7,67.5,56.0,2.5,14.6,8.6,10.5,6.1573453
79,1,79,24.3,26.5,22.2,61.7,67.5,56.0,2.5,14.6,8.6,10.5,6.1573453
80,1,80,24.3,26.5,22.2,61.7,67.5,56.0,2.5,14.6,8.6,10.5,6.1573453
81,1,81,24.3,26.5,22.2,61.7,67.5,56.0,2.5,14.6,8.6,10.5,6.1573453
82,1,82,24.3,26.5,22.2,61.7,67.5,56.0,2.5,14.6,8.6,10.5,6.1573453
83,1,83,24.3,26.5,22.2,61.7,67.5,56.0,2.5,14.6,8.6,10.5,6.1573453
84,1,84,24.3,26.5,22.2,61.7,67.5,56.0,2.5,14.6,8.6,10.5,6.1573453
85,1,85,24.0,26.2,21.9,62.2,67.9,56.5,2.5,14.7,8.7,10.7,6.1946039
86,1,86,24.0,26.2,21.9,62.2,67.9,56.5,2.5,14.7,8.7,10.7,6.1946039
87,1,87,24.0,26.2,21.9,62.2,67.9,56.5,2.5,14.7,8.7,10.7,6.1946039
88,1,88,24.0,26.2,21.9,62.2,67.9,56.5,2.5,14.7,8.7,10.7,6.1946039
89,1,89,24.0,26.2,21.9,62.2,67.9,56.5,2.5,14.7,8.7,10.7,6.1946039
90,1,90,24.0,26.2,21.9,62.2,67.9,56.5,2.5,14.7,8.7,10.7,6.1946039
91,1,91,24.0,26.2,21.9,62.2,67.9,56.5,2.5,14.7,8.7,10.7,6.1946039
92,1,92,24.0,26.2,21.9,62.2,67.9,56.5,2.5,14.7,8.7,10.7,6.1946039
93,1,93,24.0,26.2,21.9,62.2,67.9,56.5,2.5,14.7,8.7,10.7,6.1946039
94,1,94,24.0,26.2,21.9,62.2,67.9,56.5,2.5,14.7,8.7,10.7,6.1946039
95,1,95,24.0,26.2,21.9,62.2,67.9,56.5,2.5,14.7,8.7,10.7,6.1946039
96,1,96,24.0,26.2,21.9,62.2,67.9,56.5,2.5,14.7,8.7,10.7,6.1946039
97,1,97,23.7,25.9,21.6,62.7,68.4,57.0,2.5,14.8,8.8,10.9,6.2423706
98,1,98,23.7,25.9,21.6,62.7,68.4,57.0,2.5,14.8,8.8,10.9,6.2423706
99,1,99,23.7,25.9,21.6,62.7,68.4,57.0,2.5,14.8,8.8,10.9,6.2423706
100,1,100,23.7,25.9,21.6,62.7,68.4,57.0,2.5,14.8,8.8,10.9,6.2423706
101,1,101,23.7,25.9,21.6,62.7,68.4,57.0,2.5,14.8,8.8,10.9,6.2423706
102,1,102,23.7,25.9,21.6,62.7,68.4,57.0,2.5,14.8,8.8,10.9,6.2423706
103,1,103,23.7,25.9,21.6,62.7,68.4,57.0,2.5,14.8,8.8,10.9,6.2423706
104,1,104,23.7,25.9,21.6,62.7,68.4,57.0,2.5,14.8,8.8,10.9,6.2423706
105,1,105,23.7,25.9,21.6,62.7,68.4,57.0,2.5,14.8,8.8,10.9,6.2423706
106,1,106,23.7,25.9,21.6,62.7,68.4,57.0,2.5,14.8,8.8,10.9,6.2423706
107,1,107,23.7,25.9,21.6,62.7,68.4,57.0,2.5,14.8,8.8,10.9,6.2423706
108,1,108,23.7,25.9,21.6,62.7,68.4,57.0,2.5,14.8,8.8,10.9,6.2423706
109,1,109,23.4,25.6,21.3,63.2,68.9,57.5,2.5,15.0,8.9,11.2,6.3039384
110,1,110,23.4,25.6,21.3,63.2,68.9,57.5,2.5,15.0,8.9,11.2,6.3039384
111,1,111,23.4,25.6,21.3,63.2,68.9,57.5,2.5,15.0,8.9,11.2,6.3039384
112,1,112,23.4,25.6,21.3,63.2,68.9,57.5,2.5,15.0,8.9,11.2,6.3039384
113,1,113,23.4,25.6,21.3,63.2,68.9,57.5,2.5,15.0,8.9,11.2,6.3039384
114,1,114,23.4,25.6,21.3,63.2,68.9,57.5,2.5,15.0,8.9,11.2,6.3039384
115,1,115,23.4,25.6,21.3,63.2,68.9,57.5,2.5,15.0,8.9,11.2,6.3039384
116,1,116,23.4,25.6,21.3,63.2,68.9,57.5,2.5,15.0,8.9,11.2,6.3039384
117,1,117,23.4,25.6,21.3,63.2,68.9,57.5,2.5,15.0,8.9,11.2,6.3039384
118,1,118,23.4,25.6,21.3,63.2,68.9,57.5,2.5,15.0,8.9,11.2,6.3039384
119,1,119,23.4,25.6,21.3,63.2,68.9,57.5,2.5,15.0,8.9,11.2,6.3039384
120,1,120,23.4,25.6,21.3,63.2,68.9,57.5,2.5,15.0,8.9,11.2,6.3039384
121,1,121,23.1,25.3,21.0,63.7,69.3,58.0,2.5,15.2,9.1,11.5,6.3826098
122,1,122,23.1,25.3,21.0,63.7,69.3,58.0,2.5,15.2,9.1,11.5,6.3826098
123,1,123,23.1,25.3,21.0,63.7,69.3,58.0,2.5,15.2,9.1,11.5,6.3826098
124,1,124,23.1,25.3,21.0,63.7,69.3,58.0,2.5,15.2,9.1,11.5,6.3826098
125,1,125,23.1,25.3,21.0,63.7,69.3,58.0,2.5,15.2,9.1,11.5,6.3826098
126,1,126,23.1,25.3,21.0,63.7,69.3,58.0,2.5,15.2,9.1,11.5,6.3826098
127,1,127,23.1,25.3,21.0,63.7,69.3,58.0,2.5,15.2,9.1,11.5,6.3826098
128,1,128,23.1,25.3,21.0,63.7,69.3,58.0,2.5,15.2,9.1,11.5,6.3826098
129,1,129,23.1,25.3,21.0,63.7,69.3,58.0,2.5,15.2,9.1,11.5,6.3826098
130,1,130,23.1,25.3,21.0,63.7,69.3,58.0,2.5,15.2,9.1,11.5,6.3826098
131,1,131,23.1,25.3,21.0,63.7,69.3,58.0,2.5,15.2,9.1,11.5,6.3826098
132,1,132,23.1,25.3,21.0,63.7,69.3,58.0,2.5,15.2,9.1,11.5,6.3826098
133,1,133,22.9,25.0,20.8,64.1,69.8,58.5,2.5,15.4,9.3,11.8,6.3826098
134,1,134,22.9,25.0,20.8,64.1,69.8,58.5,2.5,15.4,9.3,11.8,6.3826098
135,1,135,22.9,25.0,20.8,64.1,69.8,58.5,2.5,15.4,9.3,11.8,6.3826098
136,1,136,22.9,25.0,20.8,64.1,69.8,58.5,2.5,15.4,9.3,11.8,6.3826098
137,1,137,22.9,25.0,20.8,64.1,69.8,58.5,2.5,15.4,9.3,11.8,6.3826098
138,1,138,22.9,25.0,20.8,64.1,69.8,58.5,2.5,15.4,9.3,11.8,6.3826098
139,1,139,22.9,25.0,20.8,64.1,69.8,58.5,2.5,15.4,9.3,11.8,6.3826098
140,1,140,22.9,25.0,20.8,64.1,69.8,58.5,2.5,15.4,9.3,11.8,6.3826098
141,1,141,22.9,25.0,20.8,64.1,69.8,58.5,2.5,15.4,9.3,11.8,6.3826098
142,1,142,22.9,25.0,20.8,64.1,69.8,58.5,2.5,15.4,9.3,11.8,6.3826098
143,1,143,22.9,25.0,20.8,64.1,69.8,58.5,2.5,15.4,9.3,11.8,6.3826098
144,1,144,22.9,25.0,20.8,64.1,69.8,58.5,2.5,15.4,9.3,11.8,6.3826098
145,1,145,22.6,24.8,20.5,64.1,69.8,58.5,2.5,15.5,9.5,12.2,6.3826098
146,1,146,22.6,24.8,20.5,64.1,69.8,58.5,2.5,15.5,9.5,12.2,6.3826098
147,1,147,22.6,24.8,20.5,64.1,69.8,58.5,2.5,15.5,9.5,12.2,6.3826098
148,1,148,22.6,24.8,20.5,64.1,69.8,58.5,2.5,15.5,9.5,12.2,6.3826098
149,1,149,22.6,24.8,20.5,64.1,69.8,58.5,2.5,15.5,9.5,12.2,6.3826098
150,1,150,22.6,24.8,20.5,64.1,69.8,58.5,2.5,15.5,9.5,12.2,6.3826098
151,1,151,22.6,24.8,20.5,64.1,69.8,58.5,2.5,15.5,9.5,12.2,6.3826098
152,1,152,22.6,24.8,20.5,64.1,69.8,58.5,2.5,15.5,9.5,12.2,6.3826098
153,1,153,22.6,24.8,20.5,64.1,69.8,58.5,2.5,15.5,9.5,12.2,6.3826098
154,1,154,22.6,24.8,20.5,64.1,69.8,58.5,2.5,15.5,9.5,12.2,6.3826098
155,1,155,22.6,24.8,20.5,64.1,69.8,58.5,2.5,15.5,9.5,12.2,6.3826098
156,1,156,22.6,24.8,20.5,64.1,69.8,58.5,2.5,15.5,9.5,12.2,6.3826098
157,1,157,22.4,24.5,20.2,64.1,69.8,58.5,2.5,15.7,9.8,12.7,6.3826098
158,1,158,22.4,24.5,20.2,64.1,69.8,58.5,2.5,15.7,9.8,12.7,6.3826098
159,1,159,22.4,24.5,20.2,64.1,69.8,58.5,2.5,15.7,9.8,12.7,6.3826098
160,1,160,22.4,24.5,20.2,64.1,69.8,58.5,2.5,15.7,9.8,12.7,6.3826098
161,1,161,22.4,24.5,20.2,64.1,69.8,58.5,2.5,15.7,9.8,12.7,6.3826098
162,1,162,22.4,24.5,20.2,64.1,69.8,58.5,2.5,15.7,9.8,12.7,6.3826098
163,1,163,22.4,24.5,20.2,64.1,69.8,58.5,2.5,15.7,9.8,12.7,6.3826098
164,1,164,22.4,24.5,20.2,64.1,69.8,58.5,2.5,15.7,9.8,12.7,6.3826098
165,1,165,22.4,24.5,20.2,64.1,69.8,58.5,2.5,15.7,9.8,12.7,6.3826098
166,1,166,22.4,24.5,20.2,64.1,69.8,58.5,2.5,15.7,9.8,12.7,6.3826098
167,1,167,22.4,24.5,20.2,64.1,69.8,58.5,2.5,15.7,9.8,12.7,6.3826098
168,1,168,22.4,24.5,20.2,64.1,69.8,58.5,2.5,15.7,9.8,12.7,6.3826098
169,1,169,22.1,24.3,19.9,64.1,69.8,58.5,2.5,16.0,10.2,13.2,6.3826098
170,1,170,22.1,24.3,19.9,64.1,69.8,58.5,2.5,16.0,10.2,13.2,6.3826098
171,1,171,22.1,24.3,19.9,64.1,69.8,58.5,2.5,16.0,10.2,13.2,6.3826098
172,1,172,22.1,24.3,19.9,64.1,69.8,58.5,2.5,16.0,10.2,13.2,6.3826098
173,1,173,22.1,24.3,19.9,64.1,69.8,58.5,2.5,16.0,10.2,13.2,6.3826098
174,1,174,22.1,24.3,19.9,64.1,69.8,58.5,2.5,16.0,10.2,13.2,6.3826098
175,1,175,22.1,24.3,19.9,64.1,69.8,58.5,2.5,16.0,10.2,13.2,6.3826098
176,1,176,22.1,24.3,19.9,64.1,69.8,58.5,2.5,16.0,10.2,13.2,6.3826098
177,1,177,22.1,24.3,19.9,64.1,69.8,58.5,2.5,16.0,10.2,13.2,6.3826098
178,1,178,22.1,24.3,19.9,64.1,69.8,58.5,2.5,16.0,10.2,13.2,6.3826098
179,1,179,22.1,24.3,19.9,64.1,69.8,58.5,2.5,16.0,10.2,13.2,6.3826098
180,1,180,22.1,24.3,19.9,64.1,69.8,58.5,2.5,16.0,10.2,13.2,6.3826098
181,1,181,22.1,24.3,19.9,64.1,69.8,58.5,2.5,16.0,10.2,13.2,6.3826098
182,1,182,22.1,24.3,19.9,64.1,69.8,58.5,2.5,16.0,10.2,13.2,6.3826098
183,1,183,22.1,24.3,19.9,64.1,69.8,58.5,2.5,16.0,10.2,13.2,6.3826098
184,1,184,22.1,24.3,19.9,64.1,69.8,58.5,2.5,16.0,10.2,13.2,6.3826098
185,1,185,22.1,24.3,19.9,64.1,69.8,58.5,2.5,16.0,10.2,13.2,6.3826098
186,1,186,22.1,24.3,19.9,64.1,69.8,58.5,2.5,16.0,10.2,13.2,6.3826098
187,1,187,22.1,24.3,19.9,64.1,69.8,58.5,2.5,16.0,10.2,13.2,6.3826098
188,1,188,22.1,24.3,19.9,64.1,69.8,58.5,2.5,16.0,10.2,13.2,6.3826098
189,1,189,22.1,24.3,19.9,64.1,69.8,58.5,2.5,16.0,10.2,13.2,6.3826098
190,1,190,22.1,24.3,19.9,64.1,69.8,58.5,2.5,16.0,10.2,13.2,6.3826098
191,1,191,22.1,24.3,19.9,64.1,69.8,58.5,2.5,16.0,10.2,13.2,6.3826098
192,1,192,22.1,24.3,19.9,64.1,69.8,58.5,2.5,16.0,10.2,13.2,6.3826098
193,2,1,31.7,33.3,30.0,61.9,67.0,57.0,2.5,9.2,8.1,5.9,8.150034
194,2,2,31.7,33.3,30.0,61.9,67.0,57.0,2.5,9.2,8.1,5.9,8.150034
195,2,3,31.7,33.3,30.0,61.9,67.0,57.0,2.5,9.2,8.1,5.9,8.150034
196,2,4,31.7,33.3,30.0,61.9,67.0,57.0,2.5,9.2,8.1,5.9,8.150034
197,2,5,31.7,33.3,30.0,61.9,67.0,57.0,2.5,9.2,8.1,5.9,8.150034
198,2,6,31.7,33.3,30.0,61.9,67.0,57.0,2.5,9.2,8.1,5.9,8.150034
199,2,7,31.7,33.3,30.0,61.9,67.0,57.0,2.5,9.2,8.1,5.9,8.150034
200,2,8,31.7,33.3,30.0,61.9,67.0,57.0,2.5,9.2,8.1,5.9,8.150034
201,2,9,31.7,33.3,30.0,61.9,67.0,57.0,2.5,9.2,8.1,5.9,8.150034
202,2,10,31.7,33.3,30.0,61.9,67.0,57.0,2.5,9.2,8.1,5.9,8.150034
203,2,11,31.7,33.3,30.0,61.9,67.0,57.0,2.5,9.2,8.1,5.9,8.150034
204,2,12,31.7,33.3,30.0,61.9,67.0,57.0,2.5,9.2,8.1,5.9,8.150034
205,2,13,31.8,33.5,30.0,62.5,67.6,57.6,2.5,9.3,8.4,5.8,8.1813936
206,2,14,31.8,33.5,30.0,62.5,67.6,57.6,2.5,9.3,8.4,5.8,8.1813936
207,2,15,31.8,33.5,30.0,62.5,67.6,57.6,2.5,9.3,8.4,5.8,8.1813936
208,2,16,31.8,33.5,30.0,62.5,67.6,57.6,2.5,9.3,8.4,5.8,8.1813936
209,2,17,31.8,33.5,30.0,62.5,67.6,57.6,2.5,9.3,8.4,5.8,8.1813936
210,2,18,31.8,33.5,30.0,62.5,67.6,57.6,2.5,9.3,8.4,5.8,8.1813936
211,2,19,31.8,33.5,30.0,62.5,67.6,57.6,2.5,9.3,8.4,5.8,8.1813936
212,2,20,31.8,33.5,30.0,62.5,67.6,57.6,2.5,9.3,8.4,5.8,8.1813936
213,2,21,31.8,33.5,30.0,62.5,67.6,57.6,2.5,9.3,8.4,5.8,8.1813936
214,2,22,31.8,33.5,30.0,62.5,67.6,57.6,2.5,9.3,8.4,5.8,8.1813936
215,2,23,31.8,33.5,30.0,62.5,67.6,57.6,2.5,9.3,8.4,5.8,8.1813936
216,2,24,31.8,33.5,30.0,62.5,67.6,57.6,2.5,9.3,8.4,5.8,8.1813936
217,2,25,31.8,33.6,30.1,63.1,68.1,58.2,2.5,9.5,8.6,5.8,8.1905003
218,2,26,31.8,33.6,30.1,63.1,68.1,58.2,2.5,9.5,8.6,5.8,8.1905003
219,2,27,31.8,33.6,30.1,63.1,68.1,58.2,2.5,9.5,8.6,5.8,8.1905003
220,2,28,31.8,33.6,30.1,63.1,68.1,58.2,2.5,9.5,8.6,5.8,8.1905003
221,2,29,31.8,33.6,30.1,63.1,68.1,58.2,2.5,9.5,8.6,5.8,8.1905003
222,2,30,31.8,33.6,30.1,63.1,68.1,58.2,2.5,9.5,8.6,5.8,8.1905003
223,2,31,31.8,33.6,30.1,63.1,68.1,58.2,2.5,9.5,8.6,5.8,8.1905003
224,2,32,31.8,33.6,30.1,63.1,68.1,58.2,2.5,9.5,8.6,5.8,8.1905003
225,2,33,31.8,33.6,30.1,63.1,68.1,58.2,2.5,9.5,8.6,5.8,8.1905003
226,2,34,31.8,33.6,30.1,63.1,68.1,58.2,2.5,9.5,8.6,5.8,8.1905003
227,2,35,31.8,33.6,30.1,63.1,68.1,58.2,2.5,9.5,8.6,5.8,8.1905003
228,2,36,31.8,33.6,30.1,63.1,68.1,58.2,2.5,9.5,8.6,5.8,8.1905003
229,2,37,31.9,33.6,30.1,63.7,68.7,58.8,2.5,9.6,8.9,5.8,8.1820192
230,2,38,31.9,33.6,30.1,63.7,68.7,58.8,2.5,9.6,8.9,5.8,8.1820192
231,2,39,31.9,33.6,30.1,63.7,68.7,58.8,2.5,9.6,8.9,5.8,8.1820192
232,2,40,31.9,33.6,30.1,63.7,68.7,58.8,2.5,9.6,8.9,5.8,8.1820192
233,2,41,31.9,33.6,30.1,63.7,68.7,58.8,2.5,9.6,8.9,5.8,8.1820192
234,2,42,31.9,33.6,30.1,63.7,68.7,58.8,2.5,9.6,8.9,5.8,8.1820192
235,2,43,31.9,33.6,30.1,63.7,68.7,58.8,2.5,9.6,8.9,5.8,8.1820192
236,2,44,31.9,33.6,30.1,63.7,68.7,58.8,2.5,9.6,8.9,5.8,8.1820192
237,2,45,31.9,33.6,30.1,63.7,68.7,58.8,2.5,9.6,8.9,5.8,8.1820192
238,2,46,31.9,33.6,30.1,63.7,68.7,58.8,2.5,9.6,8.9,5.8,8.1820192
239,2,47,31.9,33.6,30.1,63.7,68.7,58.8,2.5,9.6,8.9,5.8,8.1820192
240,2,48,31.9,33.6,30.1,63.7,68.7,58.8,2.5,9.6,8.9,5.8,8.1820192
241,2,49,31.9,33.7,30.0,64.2,69.2,59.4,2.5,9.8,9.2,5.8,8.1606035
242,2,50,31.9,33.7,30.0,64.2,69.2,59.4,2.5,9.8,9.2,5.8,8.1606035
243,2,51,31.9,33.7,30.0,64.2,69.2,59.4,2.5,9.8,9.2,5.8,8.1606035
244,2,52,31.9,33.7,30.0,64.2,69.2,59.4,2.5,9.8,9.2,5.8,8.1606035
245,2,53,31.9,33.7,30.0,64.2,69.2,59.4,2.5,9.8,9.2,5.8,8.1606035
246,2,54,31.9,33.7,30.0,64.2,69.2,59.4,2.5,9.8,9.2,5.8,8.1606035
247,2,55,31.9,33.7,30.0,64.2,69.2,59.4,2.5,9.8,9.2,5.8,8.1606035
248,2,56,31.9,33.7,30.0,64.2,69.2,59.4,2.5,9.8,9.2,5.8,8.1606035
249,2,57,31.9,33.7,30.0,64.2,69.2,59.4,2.5,9.8,9.2,5.8,8.1606035
250,2,58,31.9,33.7,30.0,64.2,69.2,59.4,2.5,9.8,9.2,5.8,8.1606035
251,2,59,31.9,33.7,30.0,64.2,69.2,59.4,2.5,9.8,9.2,5.8,8.1606035
252,2,60,31.9,33.7,30.0,64.2,69.2,59.4,2.5,9.8,9.2,5.8,8.1606035
253,2,61,31.9,33.7,30.0,64.8,69.8,59.9,2.5,10.0,9.4,5.8,8.1309195
254,2,62,31.9,33.7,30.0,64.8,69.8,59.9,2.5,10.0,9.4,5.8,8.1309195
255,2,63,31.9,33.7,30.0,64.8,69.8,59.9,2.5,10.0,9.4,5.8,8.1309195
256,2,64,31.9,33.7,30.0,64.8,69.8,59.9,2.5,10.0,9.4,5.8,8.1309195
257,2,65,31.9,33.7,30.0,64.8,69.8,59.9,2.5,10.0,9.4,5.8,8.1309195
258,2,66,31.9,33.7,30.0,64.8,69.8,59.9,2.5,10.0,9.4,5.8,8.1309195
259,2,67,31.9,33.7,30.0,64.8,69.8,59.9,2.5,10.0,9.4,5.8,8.1309195
260,2,68,31.9,33.7,30.0,64.8,69.8,59.9,2.5,10.0,9.4,5.8,8.1309195
261,2,69,31.9,33.7,30.0,64.8,69.8,59.9,2.5,10.0,9.4,5.8,8.1309195
262,2,70,31.9,33.7,30.0,64.8,69.8,59.9,2.5,10.0,9.4,5.8,8.1309195
263,2,71,31.9,33.7,30.0,64.8,69.8,59.9,2.5,10.0,9.4,5.8,8.1309195
264,2,72,31.9,33.7,30.0,64.8,69.8,59.9,2.5,10.0,9.4,5.8,8.1309195
265,2,73,31.8,33.7,29.9,65.3,70.3,60.5,2.5,10.2,9.8,5.8,8.0976162
266,2,74,31.8,33.7,29.9,65.3,70.3,60.5,2.5,10.2,9.8,5.8,8.0976162
267,2,75,31.8,33.7,29.9,65.3,70.3,60.5,2.5,10.2,9.8,5.8,8.0976162
268,2,76,31.8,33.7,29.9,65.3,70.3,60.5,2.5,10.2,9.8,5.8,8.0976162
