month_key,country_key,qualityoflife_key,unemployment_rate,unemployment_rate_male,unemployment_rate_female,suicide_rate,suicide_rate_male,suicide_rate_female,sanitation_access,sanitation_access_urban,sanitation_access_rural,drinking_water_access,drinking_water_access_urban,drinking_water_access_rural,open_defecation_practice,death_probability_0509,death_probability_1014,death_probability_1519,death_probability_2024,catastrophic_health_expenditure_risk
27,8,1371,2.03,2.11,1.93,6.7,9.1,4.3,65.5572956,85.67020161,57.53868785,86.43984266,96.0702209,82.60040439,10.96871069,2.3,2,3.9,4.7,45.9
28,8,1372,2.03,2.11,1.93,6.7,9.1,4.3,65.5572956,85.67020161,57.53868785,86.43984266,96.0702209,82.60040439,10.96871069,2.3,2,3.9,4.7,45.9
29,8,1373,2.03,2.11,1.93,6.7,9.1,4.3,65.5572956,85.67020161,57.53868785,86.43984266,96.0702209,82.60040439,10.96871069,2.3,2,3.9,4.7,45.9
30,8,1374,2.03,2.11,1.93,6.7,9.1,4.3,65.5572956,85.67020161,57.53868785,86.43984266,96.0702209,82.60040439,10.96871069,2.3,2,3.9,4.7,45.9
31,8,1375,2.03,2.11,1.93,6.7,9.1,4.3,65.5572956,85.67020161,57.53868785,86.43984266,96.0702209,82.60040439,10.96871069,2.3,2,3.9,4.7,45.9
32,8,1376,2.03,2.11,1.93,6.7,9.1,4.3,65.5572956,85.67020161,57.53868785,86.43984266,96.0702209,82.60040439,10.96871069,2.3,2,3.9,4.7,45.9
33,8,1377,2.03,2.11,1.93,6.7,9.1,4.3,65.5572956,85.67020161,57.53868785,86.43984266,96.0702209,82.60040439,10.96871069,2.3,2,3.9,4.7,45.9
34,8,1378,2.03,2.11,1.93,6.7,9.1,4.3,65.5572956,85.67020161,57.53868785,86.43984266,96.0702209,82.60040439,10.96871069,2.3,2,3.9,4.7,45.9
35,8,1379,2.03,2.11,1.93,6.7,9.1,4.3,65.5572956,85.67020161,57.53868785,86.43984266,96.0702209,82.60040439,10.96871069,2.3,2,3.9,4.7,45.9
36,8,1380,2.03,2.11,1.93,6.7,9.1,4.3,65.5572956,85.67020161,57.53868785,86.43984266,96.0702209,82.60040439,10.96871069,2.3,2,3.9,4.7,45.9
37,8,1381,1.8,1.94,1.64,6.9,9.6,4.3,67.49840034,86.55134691,59.66774448,87.25578359,96.22943209,83.5676636,10.0409732,2.1,2,3.9,4.5,40.6
38,8,1382,1.8,1.94,1.64,6.9,9.6,4.3,67.49840034,86.55134691,59.66774448,87.25578359,96.22943209,83.5676636,10.0409732,2.1,2,3.9,4.5,40.6
39,8,1383,1.8,1.94,1.64,6.9,9.6,4.3,67.49840034,86.55134691,59.66774448,87.25578359,96.22943209,83.5676636,10.0409732,2.1,2,3.9,4.5,40.6
40,8,1384,1.8,1.94,1.64,6.9,9.6,4.3,67.49840034,86.55134691,59.66774448,87.25578359,96.22943209,83.5676636,10.0409732,2.1,2,3.9,4.5,40.6
41,8,1385,1.8,1.94,1.64,6.9,9.6,4.3,67.49840034,86.55134691,59.66774448,87.25578359,96.22943209,83.5676636,10.0409732,2.1,2,3.9,4.5,40.6
42,8,1386,1.8,1.94,1.64,6.9,9.6,4.3,67.49840034,86.55134691,59.66774448,87.25578359,96.22943209,83.5676636,10.0409732,2.1,2,3.9,4.5,40.6
43,8,1387,1.8,1.94,1.64,6.9,9.6,4.3,67.49840034,86.55134691,59.66774448,87.25578359,96.22943209,83.5676636,10.0409732,2.1,2,3.9,4.5,40.6
44,8,1388,1.8,1.94,1.64,6.9,9.6,4.3,67.49840034,86.55134691,59.66774448,87.25578359,96.22943209,83.5676636,10.0409732,2.1,2,3.9,4.5,40.6
45,8,1389,1.8,1.94,1.64,6.9,9.6,4.3,67.49840034,86.55134691,59.66774448,87.25578359,96.22943209,83.5676636,10.0409732,2.1,2,3.9,4.5,40.6
46,8,1390,1.8,1.94,1.64,6.9,9.6,4.3,67.49840034,86.55134691,59.66774448,87.25578359,96.22943209,83.5676636,10.0409732,2.1,2,3.9,4.5,40.6
47,8,1391,1.8,1.94,1.64,6.9,9.6,4.3,67.49840034,86.55134691,59.66774448,87.25578359,96.22943209,83.5676636,10.0409732,2.1,2,3.9,4.5,40.6
48,8,1392,1.8,1.94,1.64,6.9,9.6,4.3,67.49840034,86.55134691,59.66774448,87.25578359,96.22943209,83.5676636,10.0409732,2.1,2,3.9,4.5,40.6
49,8,1393,1.74,1.89,1.57,6.9,9.7,4.2,69.42821322,87.43609115,61.7977221,88.06343798,96.38863529,84.5357961,9.123416033,2,1.9,3.8,4.4,37.7
50,8,1394,1.74,1.89,1.57,6.9,9.7,4.2,69.42821322,87.43609115,61.7977221,88.06343798,96.38863529,84.5357961,9.123416033,2,1.9,3.8,4.4,37.7
51,8,1395,1.74,1.89,1.57,6.9,9.7,4.2,69.42821322,87.43609115,61.7977221,88.06343798,96.38863529,84.5357961,9.123416033,2,1.9,3.8,4.4,37.7
52,8,1396,1.74,1.89,1.57,6.9,9.7,4.2,69.42821322,87.43609115,61.7977221,88.06343798,96.38863529,84.5357961,9.123416033,2,1.9,3.8,4.4,37.7
53,8,1397,1.74,1.89,1.57,6.9,9.7,4.2,69.42821322,87.43609115,61.7977221,88.06343798,96.38863529,84.5357961,9.123416033,2,1.9,3.8,4.4,37.7
54,8,1398,1.74,1.89,1.57,6.9,9.7,4.2,69.42821322,87.43609115,61.7977221,88.06343798,96.38863529,84.5357961,9.123416033,2,1.9,3.8,4.4,37.7
55,8,1399,1.74,1.89,1.57,6.9,9.7,4.2,69.42821322,87.43609115,61.7977221,88.06343798,96.38863529,84.5357961,9.123416033,2,1.9,3.8,4.4,37.7
56,8,1400,1.74,1.89,1.57,6.9,9.7,4.2,69.42821322,87.43609115,61.7977221,88.06343798,96.38863529,84.5357961,9.123416033,2,1.9,3.8,4.4,37.7
57,8,1401,1.74,1.89,1.57,6.9,9.7,4.2,69.42821322,87.43609115,61.7977221,88.06343798,96.38863529,84.5357961,9.123416033,2,1.9,3.8,4.4,37.7
58,8,1402,1.74,1.89,1.57,6.9,9.7,4.2,69.42821322,87.43609115,61.7977221,88.06343798,96.38863529,84.5357961,9.123416033,2,1.9,3.8,4.4,37.7
59,8,1403,1.74,1.89,1.57,6.9,9.7,4.2,69.42821322,87.43609115,61.7977221,88.06343798,96.38863529,84.5357961,9.123416033,2,1.9,3.8,4.4,37.7
60,8,1404,1.74,1.89,1.57,6.9,9.7,4.2,69.42821322,87.43609115,61.7977221,88.06343798,96.38863529,84.5357961,9.123416033,2,1.9,3.8,4.4,37.7
61,8,1405,1.11,1.15,1.08,7,9.8,4.2,71.34909419,88.32443433,63.92862068,88.86375815,96.5478305,85.50480191,8.215439691,1.8,1.9,3.7,4.3,40.6
62,8,1406,1.11,1.15,1.08,7,9.8,4.2,71.34909419,88.32443433,63.92862068,88.86375815,96.5478305,85.50480191,8.215439691,1.8,1.9,3.7,4.3,40.6
63,8,1407,1.11,1.15,1.08,7,9.8,4.2,71.34909419,88.32443433,63.92862068,88.86375815,96.5478305,85.50480191,8.215439691,1.8,1.9,3.7,4.3,40.6
64,8,1408,1.11,1.15,1.08,7,9.8,4.2,71.34909419,88.32443433,63.92862068,88.86375815,96.5478305,85.50480191,8.215439691,1.8,1.9,3.7,4.3,40.6
65,8,1409,1.11,1.15,1.08,7,9.8,4.2,71.34909419,88.32443433,63.92862068,88.86375815,96.5478305,85.50480191,8.215439691,1.8,1.9,3.7,4.3,40.6
66,8,1410,1.11,1.15,1.08,7,9.8,4.2,71.34909419,88.32443433,63.92862068,88.86375815,96.5478305,85.50480191,8.215439691,1.8,1.9,3.7,4.3,40.6
67,8,1411,1.11,1.15,1.08,7,9.8,4.2,71.34909419,88.32443433,63.92862068,88.86375815,96.5478305,85.50480191,8.215439691,1.8,1.9,3.7,4.3,40.6
68,8,1412,1.11,1.15,1.08,7,9.8,4.2,71.34909419,88.32443433,63.92862068,88.86375815,96.5478305,85.50480191,8.215439691,1.8,1.9,3.7,4.3,40.6
69,8,1413,1.11,1.15,1.08,7,9.8,4.2,71.34909419,88.32443433,63.92862068,88.86375815,96.5478305,85.50480191,8.215439691,1.8,1.9,3.7,4.3,40.6
70,8,1414,1.11,1.15,1.08,7,9.8,4.2,71.34909419,88.32443433,63.92862068,88.86375815,96.5478305,85.50480191,8.215439691,1.8,1.9,3.7,4.3,40.6
71,8,1415,1.11,1.15,1.08,7,9.8,4.2,71.34909419,88.32443433,63.92862068,88.86375815,96.5478305,85.50480191,8.215439691,1.8,1.9,3.7,4.3,40.6
72,8,1416,1.11,1.15,1.08,7,9.8,4.2,71.34909419,88.32443433,63.92862068,88.86375815,96.5478305,85.50480191,8.215439691,1.8,1.9,3.7,4.3,40.6
73,8,1417,1,1.09,0.9,7.2,10.1,4.3,73.25730636,89.21637645,66.06044024,89.65489303,96.70701772,86.47468102,7.318509804,1.7,1.8,3.7,4.2,38.9
74,8,1418,1,1.09,0.9,7.2,10.1,4.3,73.25730636,89.21637645,66.06044024,89.65489303,96.70701772,86.47468102,7.318509804,1.7,1.8,3.7,4.2,38.9
75,8,1419,1,1.09,0.9,7.2,10.1,4.3,73.25730636,89.21637645,66.06044024,89.65489303,96.70701772,86.47468102,7.318509804,1.7,1.8,3.7,4.2,38.9
76,8,1420,1,1.09,0.9,7.2,10.1,4.3,73.25730636,89.21637645,66.06044024,89.65489303,96.70701772,86.47468102,7.318509804,1.7,1.8,3.7,4.2,38.9
77,8,1421,1,1.09,0.9,7.2,10.1,4.3,73.25730636,89.21637645,66.06044024,89.65489303,96.70701772,86.47468102,7.318509804,1.7,1.8,3.7,4.2,38.9
78,8,1422,1,1.09,0.9,7.2,10.1,4.3,73.25730636,89.21637645,66.06044024,89.65489303,96.70701772,86.47468102,7.318509804,1.7,1.8,3.7,4.2,38.9
79,8,1423,1,1.09,0.9,7.2,10.1,4.3,73.25730636,89.21637645,66.06044024,89.65489303,96.70701772,86.47468102,7.318509804,1.7,1.8,3.7,4.2,38.9
80,8,1424,1,1.09,0.9,7.2,10.1,4.3,73.25730636,89.21637645,66.06044024,89.65489303,96.70701772,86.47468102,7.318509804,1.7,1.8,3.7,4.2,38.9
81,8,1425,1,1.09,0.9,7.2,10.1,4.3,73.25730636,89.21637645,66.06044024,89.65489303,96.70701772,86.47468102,7.318509804,1.7,1.8,3.7,4.2,38.9
82,8,1426,1,1.09,0.9,7.2,10.1,4.3,73.25730636,89.21637645,66.06044024,89.65489303,96.70701772,86.47468102,7.318509804,1.7,1.8,3.7,4.2,38.9
83,8,1427,1,1.09,0.9,7.2,10.1,4.3,73.25730636,89.21637645,66.06044024,89.65489303,96.70701772,86.47468102,7.318509804,1.7,1.8,3.7,4.2,38.9
84,8,1428,1,1.09,0.9,7.2,10.1,4.3,73.25730636,89.21637645,66.06044024,89.65489303,96.70701772,86.47468102,7.318509804,1.7,1.8,3.7,4.2,38.9
85,8,1429,1.03,1.11,0.93,7.4,10.4,4.3,75.15281942,90.11191751,68.19318077,90.43671611,96.86619695,87.44543343,6.432776348,1.5,1.8,3.6,4.1,38.2
86,8,1430,1.03,1.11,0.93,7.4,10.4,4.3,75.15281942,90.11191751,68.19318077,90.43671611,96.86619695,87.44543343,6.432776348,1.5,1.8,3.6,4.1,38.2
87,8,1431,1.03,1.11,0.93,7.4,10.4,4.3,75.15281942,90.11191751,68.19318077,90.43671611,96.86619695,87.44543343,6.432776348,1.5,1.8,3.6,4.1,38.2
88,8,1432,1.03,1.11,0.93,7.4,10.4,4.3,75.15281942,90.11191751,68.19318077,90.43671611,96.86619695,87.44543343,6.432776348,1.5,1.8,3.6,4.1,38.2
89,8,1433,1.03,1.11,0.93,7.4,10.4,4.3,75.15281942,90.11191751,68.19318077,90.43671611,96.86619695,87.44543343,6.432776348,1.5,1.8,3.6,4.1,38.2
90,8,1434,1.03,1.11,0.93,7.4,10.4,4.3,75.15281942,90.11191751,68.19318077,90.43671611,96.86619695,87.44543343,6.432776348,1.5,1.8,3.6,4.1,38.2
91,8,1435,1.03,1.11,0.93,7.4,10.4,4.3,75.15281942,90.11191751,68.19318077,90.43671611,96.86619695,87.44543343,6.432776348,1.5,1.8,3.6,4.1,38.2
92,8,1436,1.03,1.11,0.93,7.4,10.4,4.3,75.15281942,90.11191751,68.19318077,90.43671611,96.86619695,87.44543343,6.432776348,1.5,1.8,3.6,4.1,38.2
93,8,1437,1.03,1.11,0.93,7.4,10.4,4.3,75.15281942,90.11191751,68.19318077,90.43671611,96.86619695,87.44543343,6.432776348,1.5,1.8,3.6,4.1,38.2
94,8,1438,1.03,1.11,0.93,7.4,10.4,4.3,75.15281942,90.11191751,68.19318077,90.43671611,96.86619695,87.44543343,6.432776348,1.5,1.8,3.6,4.1,38.2
95,8,1439,1.03,1.11,0.93,7.4,10.4,4.3,75.15281942,90.11191751,68.19318077,90.43671611,96.86619695,87.44543343,6.432776348,1.5,1.8,3.6,4.1,38.2
96,8,1440,1.03,1.11,0.93,7.4,10.4,4.3,75.15281942,90.11191751,68.19318077,90.43671611,96.86619695,87.44543343,6.432776348,1.5,1.8,3.6,4.1,38.2
97,8,1441,1.32,1.48,1.14,7.5,10.5,4.4,77.03452679,91.01105751,70.32684228,91.20864783,97.0253682,88.41705915,5.558686875,1.4,1.8,3.5,4,34.8
98,8,1442,1.32,1.48,1.14,7.5,10.5,4.4,77.03452679,91.01105751,70.32684228,91.20864783,97.0253682,88.41705915,5.558686875,1.4,1.8,3.5,4,34.8
99,8,1443,1.32,1.48,1.14,7.5,10.5,4.4,77.03452679,91.01105751,70.32684228,91.20864783,97.0253682,88.41705915,5.558686875,1.4,1.8,3.5,4,34.8
100,8,1444,1.32,1.48,1.14,7.5,10.5,4.4,77.03452679,91.01105751,70.32684228,91.20864783,97.0253682,88.41705915,5.558686875,1.4,1.8,3.5,4,34.8
101,8,1445,1.32,1.48,1.14,7.5,10.5,4.4,77.03452679,91.01105751,70.32684228,91.20864783,97.0253682,88.41705915,5.558686875,1.4,1.8,3.5,4,34.8
102,8,1446,1.32,1.48,1.14,7.5,10.5,4.4,77.03452679,91.01105751,70.32684228,91.20864783,97.0253682,88.41705915,5.558686875,1.4,1.8,3.5,4,34.8
103,8,1447,1.32,1.48,1.14,7.5,10.5,4.4,77.03452679,91.01105751,70.32684228,91.20864783,97.0253682,88.41705915,5.558686875,1.4,1.8,3.5,4,34.8
104,8,1448,1.32,1.48,1.14,7.5,10.5,4.4,77.03452679,91.01105751,70.32684228,91.20864783,97.0253682,88.41705915,5.558686875,1.4,1.8,3.5,4,34.8
105,8,1449,1.32,1.48,1.14,7.5,10.5,4.4,77.03452679,91.01105751,70.32684228,91.20864783,97.0253682,88.41705915,5.558686875,1.4,1.8,3.5,4,34.8
106,8,1450,1.32,1.48,1.14,7.5,10.5,4.4,77.03452679,91.01105751,70.32684228,91.20864783,97.0253682,88.41705915,5.558686875,1.4,1.8,3.5,4,34.8
107,8,1451,1.32,1.48,1.14,7.5,10.5,4.4,77.03452679,91.01105751,70.32684228,91.20864783,97.0253682,88.41705915,5.558686875,1.4,1.8,3.5,4,34.8
108,8,1452,1.32,1.48,1.14,7.5,10.5,4.4,77.03452679,91.01105751,70.32684228,91.20864783,97.0253682,88.41705915,5.558686875,1.4,1.8,3.5,4,34.8
109,8,1453,1.26,1.4,1.11,7.6,10.8,4.5,78.90307591,91.91379646,72.46142476,92.42199387,97.52238755,89.8967739,4.696202282,1.3,1.7,3.4,3.9,33.7
110,8,1454,1.26,1.4,1.11,7.6,10.8,4.5,78.90307591,91.91379646,72.46142476,92.42199387,97.52238755,89.8967739,4.696202282,1.3,1.7,3.4,3.9,33.7
111,8,1455,1.26,1.4,1.11,7.6,10.8,4.5,78.90307591,91.91379646,72.46142476,92.42199387,97.52238755,89.8967739,4.696202282,1.3,1.7,3.4,3.9,33.7
112,8,1456,1.26,1.4,1.11,7.6,10.8,4.5,78.90307591,91.91379646,72.46142476,92.42199387,97.52238755,89.8967739,4.696202282,1.3,1.7,3.4,3.9,33.7
113,8,1457,1.26,1.4,1.11,7.6,10.8,4.5,78.90307591,91.91379646,72.46142476,92.42199387,97.52238755,89.8967739,4.696202282,1.3,1.7,3.4,3.9,33.7
114,8,1458,1.26,1.4,1.11,7.6,10.8,4.5,78.90307591,91.91379646,72.46142476,92.42199387,97.52238755,89.8967739,4.696202282,1.3,1.7,3.4,3.9,33.7
115,8,1459,1.26,1.4,1.11,7.6,10.8,4.5,78.90307591,91.91379646,72.46142476,92.42199387,97.52238755,89.8967739,4.696202282,1.3,1.7,3.4,3.9,33.7
116,8,1460,1.26,1.4,1.11,7.6,10.8,4.5,78.90307591,91.91379646,72.46142476,92.42199387,97.52238755,89.8967739,4.696202282,1.3,1.7,3.4,3.9,33.7
117,8,1461,1.26,1.4,1.11,7.6,10.8,4.5,78.90307591,91.91379646,72.46142476,92.42199387,97.52238755,89.8967739,4.696202282,1.3,1.7,3.4,3.9,33.7
118,8,1462,1.26,1.4,1.11,7.6,10.8,4.5,78.90307591,91.91379646,72.46142476,92.42199387,97.52238755,89.8967739,4.696202282,1.3,1.7,3.4,3.9,33.7
119,8,1463,1.26,1.4,1.11,7.6,10.8,4.5,78.90307591,91.91379646,72.46142476,92.42199387,97.52238755,89.8967739,4.696202282,1.3,1.7,3.4,3.9,33.7
120,8,1464,1.26,1.4,1.11,7.6,10.8,4.5,78.90307591,91.91379646,72.46142476,92.42199387,97.52238755,89.8967739,4.696202282,1.3,1.7,3.4,3.9,33.7
121,8,1465,1.85,1.98,1.7,7.7,10.8,4.5,80.75801041,92.82013434,74.59692821,93.32806058,98.21274352,90.83306799,3.845595653,1.2,1.7,3.3,3.9,33.6
122,8,1466,1.85,1.98,1.7,7.7,10.8,4.5,80.75801041,92.82013434,74.59692821,93.32806058,98.21274352,90.83306799,3.845595653,1.2,1.7,3.3,3.9,33.6
123,8,1467,1.85,1.98,1.7,7.7,10.8,4.5,80.75801041,92.82013434,74.59692821,93.32806058,98.21274352,90.83306799,3.845595653,1.2,1.7,3.3,3.9,33.6
124,8,1468,1.85,1.98,1.7,7.7,10.8,4.5,80.75801041,92.82013434,74.59692821,93.32806058,98.21274352,90.83306799,3.845595653,1.2,1.7,3.3,3.9,33.6
125,8,1469,1.85,1.98,1.7,7.7,10.8,4.5,80.75801041,92.82013434,74.59692821,93.32806058,98.21274352,90.83306799,3.845595653,1.2,1.7,3.3,3.9,33.6
126,8,1470,1.85,1.98,1.7,7.7,10.8,4.5,80.75801041,92.82013434,74.59692821,93.32806058,98.21274352,90.83306799,3.845595653,1.2,1.7,3.3,3.9,33.6
127,8,1471,1.85,1.98,1.7,7.7,10.8,4.5,80.75801041,92.82013434,74.59692821,93.32806058,98.21274352,90.83306799,3.845595653,1.2,1.7,3.3,3.9,33.6
128,8,1472,1.85,1.98,1.7,7.7,10.8,4.5,80.75801041,92.82013434,74.59692821,93.32806058,98.21274352,90.83306799,3.845595653,1.2,1.7,3.3,3.9,33.6
129,8,1473,1.85,1.98,1.7,7.7,10.8,4.5,80.75801041,92.82013434,74.59692821,93.32806058,98.21274352,90.83306799,3.845595653,1.2,1.7,3.3,3.9,33.6
130,8,1474,1.85,1.98,1.7,7.7,10.8,4.5,80.75801041,92.82013434,74.59692821,93.32806058,98.21274352,90.83306799,3.845595653,1.2,1.7,3.3,3.9,33.6
131,8,1475,1.85,1.98,1.7,7.7,10.8,4.5,80.75801041,92.82013434,74.59692821,93.32806058,98.21274352,90.83306799,3.845595653,1.2,1.7,3.3,3.9,33.6
132,8,1476,1.85,1.98,1.7,7.7,10.8,4.5,80.75801041,92.82013434,74.59692821,93.32806058,98.21274352,90.83306799,3.845595653,1.2,1.7,3.3,3.9,33.6
133,8,1477,1.85,1.99,1.7,7.7,10.8,4.6,82.59892171,93.73007117,76.73335264,94.10246596,98.53001697,91.76936208,3.00710521,1.2,1.6,3.2,3.8,32.2
134,8,1478,1.85,1.99,1.7,7.7,10.8,4.6,82.59892171,93.73007117,76.73335264,94.10246596,98.53001697,91.76936208,3.00710521,1.2,1.6,3.2,3.8,32.2
135,8,1479,1.85,1.99,1.7,7.7,10.8,4.6,82.59892171,93.73007117,76.73335264,94.10246596,98.53001697,91.76936208,3.00710521,1.2,1.6,3.2,3.8,32.2
136,8,1480,1.85,1.99,1.7,7.7,10.8,4.6,82.59892171,93.73007117,76.73335264,94.10246596,98.53001697,91.76936208,3.00710521,1.2,1.6,3.2,3.8,32.2
137,8,1481,1.85,1.99,1.7,7.7,10.8,4.6,82.59892171,93.73007117,76.73335264,94.10246596,98.53001697,91.76936208,3.00710521,1.2,1.6,3.2,3.8,32.2
138,8,1482,1.85,1.99,1.7,7.7,10.8,4.6,82.59892171,93.73007117,76.73335264,94.10246596,98.53001697,91.76936208,3.00710521,1.2,1.6,3.2,3.8,32.2
139,8,1483,1.85,1.99,1.7,7.7,10.8,4.6,82.59892171,93.73007117,76.73335264,94.10246596,98.53001697,91.76936208,3.00710521,1.2,1.6,3.2,3.8,32.2
140,8,1484,1.85,1.99,1.7,7.7,10.8,4.6,82.59892171,93.73007117,76.73335264,94.10246596,98.53001697,91.76936208,3.00710521,1.2,1.6,3.2,3.8,32.2
141,8,1485,1.85,1.99,1.7,7.7,10.8,4.6,82.59892171,93.73007117,76.73335264,94.10246596,98.53001697,91.76936208,3.00710521,1.2,1.6,3.2,3.8,32.2
142,8,1486,1.85,1.99,1.7,7.7,10.8,4.6,82.59892171,93.73007117,76.73335264,94.10246596,98.53001697,91.76936208,3.00710521,1.2,1.6,3.2,3.8,32.2
143,8,1487,1.85,1.99,1.7,7.7,10.8,4.6,82.59892171,93.73007117,76.73335264,94.10246596,98.53001697,91.76936208,3.00710521,1.2,1.6,3.2,3.8,32.2
144,8,1488,1.85,1.99,1.7,7.7,10.8,4.6,82.59892171,93.73007117,76.73335264,94.10246596,98.53001697,91.76936208,3.00710521,1.2,1.6,3.2,3.8,32.2
145,8,1489,1.87,2.03,1.7,7.7,10.8,4.6,84.32223318,94.38380614,78.85357197,94.81407553,98.69327273,92.70565617,2.989243761,1.1,1.6,3.1,3.8,28.8
146,8,1490,1.87,2.03,1.7,7.7,10.8,4.6,84.32223318,94.38380614,78.85357197,94.81407553,98.69327273,92.70565617,2.989243761,1.1,1.6,3.1,3.8,28.8
147,8,1491,1.87,2.03,1.7,7.7,10.8,4.6,84.32223318,94.38380614,78.85357197,94.81407553,98.69327273,92.70565617,2.989243761,1.1,1.6,3.1,3.8,28.8
148,8,1492,1.87,2.03,1.7,7.7,10.8,4.6,84.32223318,94.38380614,78.85357197,94.81407553,98.69327273,92.70565617,2.989243761,1.1,1.6,3.1,3.8,28.8
149,8,1493,1.87,2.03,1.7,7.7,10.8,4.6,84.32223318,94.38380614,78.85357197,94.81407553,98.69327273,92.70565617,2.989243761,1.1,1.6,3.1,3.8,28.8
150,8,1494,1.87,2.03,1.7,7.7,10.8,4.6,84.32223318,94.38380614,78.85357197,94.81407553,98.69327273,92.70565617,2.989243761,1.1,1.6,3.1,3.8,28.8
151,8,1495,1.87,2.03,1.7,7.7,10.8,4.6,84.32223318,94.38380614,78.85357197,94.81407553,98.69327273,92.70565617,2.989243761,1.1,1.6,3.1,3.8,28.8
152,8,1496,1.87,2.03,1.7,7.7,10.8,4.6,84.32223318,94.38380614,78.85357197,94.81407553,98.69327273,92.70565617,2.989243761,1.1,1.6,3.1,3.8,28.8
153,8,1497,1.87,2.03,1.7,7.7,10.8,4.6,84.32223318,94.38380614,78.85357197,94.81407553,98.69327273,92.70565617,2.989243761,1.1,1.6,3.1,3.8,28.8
154,8,1498,1.87,2.03,1.7,7.7,10.8,4.6,84.32223318,94.38380614,78.85357197,94.81407553,98.69327273,92.70565617,2.989243761,1.1,1.6,3.1,3.8,28.8
155,8,1499,1.87,2.03,1.7,7.7,10.8,4.6,84.32223318,94.38380614,78.85357197,94.81407553,98.69327273,92.70565617,2.989243761,1.1,1.6,3.1,3.8,28.8
156,8,1500,1.87,2.03,1.7,7.7,10.8,4.6,84.32223318,94.38380614,78.85357197,94.81407553,98.69327273,92.70565617,2.989243761,1.1,1.6,3.1,3.8,28.8
157,8,1501,1.16,1.28,1.03,7.6,10.6,4.6,86.02534939,95.03754112,80.9737913,95.51497454,98.85652849,93.64195026,2.971306171,1.1,1.5,3,3.7,29.5
158,8,1502,1.16,1.28,1.03,7.6,10.6,4.6,86.02534939,95.03754112,80.9737913,95.51497454,98.85652849,93.64195026,2.971306171,1.1,1.5,3,3.7,29.5
159,8,1503,1.16,1.28,1.03,7.6,10.6,4.6,86.02534939,95.03754112,80.9737913,95.51497454,98.85652849,93.64195026,2.971306171,1.1,1.5,3,3.7,29.5
160,8,1504,1.16,1.28,1.03,7.6,10.6,4.6,86.02534939,95.03754112,80.9737913,95.51497454,98.85652849,93.64195026,2.971306171,1.1,1.5,3,3.7,29.5
161,8,1505,1.16,1.28,1.03,7.6,10.6,4.6,86.02534939,95.03754112,80.9737913,95.51497454,98.85652849,93.64195026,2.971306171,1.1,1.5,3,3.7,29.5
162,8,1506,1.16,1.28,1.03,7.6,10.6,4.6,86.02534939,95.03754112,80.9737913,95.51497454,98.85652849,93.64195026,2.971306171,1.1,1.5,3,3.7,29.5
163,8,1507,1.16,1.28,1.03,7.6,10.6,4.6,86.02534939,95.03754112,80.9737913,95.51497454,98.85652849,93.64195026,2.971306171,1.1,1.5,3,3.7,29.5
164,8,1508,1.16,1.28,1.03,7.6,10.6,4.6,86.02534939,95.03754112,80.9737913,95.51497454,98.85652849,93.64195026,2.971306171,1.1,1.5,3,3.7,29.5
165,8,1509,1.16,1.28,1.03,7.6,10.6,4.6,86.02534939,95.03754112,80.9737913,95.51497454,98.85652849,93.64195026,2.971306171,1.1,1.5,3,3.7,29.5
166,8,1510,1.16,1.28,1.03,7.6,10.6,4.6,86.02534939,95.03754112,80.9737913,95.51497454,98.85652849,93.64195026,2.971306171,1.1,1.5,3,3.7,29.5
167,8,1511,1.16,1.28,1.03,7.6,10.6,4.6,86.02534939,95.03754112,80.9737913,95.51497454,98.85652849,93.64195026,2.971306171,1.1,1.5,3,3.7,29.5
168,8,1512,1.16,1.28,1.03,7.6,10.6,4.6,86.02534939,95.03754112,80.9737913,95.51497454,98.85652849,93.64195026,2.971306171,1.1,1.5,3,3.7,29.5
169,8,1513,2.04,2.07,2.01,7.5,10.4,4.7,87.70813691,95.6912761,83.09401062,96.20509155,99.01978425,94.57824435,2.953292333,1,1.5,3,3.7,24.9
170,8,1514,2.04,2.07,2.01,7.5,10.4,4.7,87.70813691,95.6912761,83.09401062,96.20509155,99.01978425,94.57824435,2.953292333,1,1.5,3,3.7,24.9
171,8,1515,2.04,2.07,2.01,7.5,10.4,4.7,87.70813691,95.6912761,83.09401062,96.20509155,99.01978425,94.57824435,2.953292333,1,1.5,3,3.7,24.9
172,8,1516,2.04,2.07,2.01,7.5,10.4,4.7,87.70813691,95.6912761,83.09401062,96.20509155,99.01978425,94.57824435,2.953292333,1,1.5,3,3.7,24.9
173,8,1517,2.04,2.07,2.01,7.5,10.4,4.7,87.70813691,95.6912761,83.09401062,96.20509155,99.01978425,94.57824435,2.953292333,1,1.5,3,3.7,24.9
174,8,1518,2.04,2.07,2.01,7.5,10.4,4.7,87.70813691,95.6912761,83.09401062,96.20509155,99.01978425,94.57824435,2.953292333,1,1.5,3,3.7,24.9
175,8,1519,2.04,2.07,2.01,7.5,10.4,4.7,87.70813691,95.6912761,83.09401062,96.20509155,99.01978425,94.57824435,2.953292333,1,1.5,3,3.7,24.9
176,8,1520,2.04,2.07,2.01,7.5,10.4,4.7,87.70813691,95.6912761,83.09401062,96.20509155,99.01978425,94.57824435,2.953292333,1,1.5,3,3.7,24.9
