month_key,country_key,health_key,domestic_health_expenditure,num_hospital_beds,num_physicians,num_nurses,immunization_bcg,immunization_dpt,immunization_hepb,immunization_measles,immunization_polio,mort_infant,mort_infant_male,mort_infant_female,mort_non_communicable_disease,mort_non_communicable_disease_male,mort_non_communicable_disease_female,mort_unintentional_poison,mort_unintentional_poison_male,mort_unintentional_poison_female,mort_traffic_injury,mort_traffic_injury_male,mort_traffic_injury_female,mort_maternal,stillbirth_rate,fertility_rate
160,3,544,2.68957853,0.98,4.8496,3.149,96,88,55,97,88,12.6,13.9,11.3,15.6,17.9,13.6,0.4,0.6,0.3,13,21,5.3,,6.841535175,2.129
161,3,545,2.68957853,0.98,4.8496,3.149,96,88,55,97,88,12.6,13.9,11.3,15.6,17.9,13.6,0.4,0.6,0.3,13,21,5.3,,6.841535175,2.129
162,3,546,2.68957853,0.98,4.8496,3.149,96,88,55,97,88,12.6,13.9,11.3,15.6,17.9,13.6,0.4,0.6,0.3,13,21,5.3,,6.841535175,2.129
163,3,547,2.68957853,0.98,4.8496,3.149,96,88,55,97,88,12.6,13.9,11.3,15.6,17.9,13.6,0.4,0.6,0.3,13,21,5.3,,6.841535175,2.129
164,3,548,2.68957853,0.98,4.8496,3.149,96,88,55,97,88,12.6,13.9,11.3,15.6,17.9,13.6,0.4,0.6,0.3,13,21,5.3,,6.841535175,2.129
165,3,549,2.68957853,0.98,4.8496,3.149,96,88,55,97,88,12.6,13.9,11.3,15.6,17.9,13.6,0.4,0.6,0.3,13,21,5.3,,6.841535175,2.129
166,3,550,2.68957853,0.98,4.8496,3.149,96,88,55,97,88,12.6,13.9,11.3,15.6,17.9,13.6,0.4,0.6,0.3,13,21,5.3,,6.841535175,2.129
167,3,551,2.68957853,0.98,4.8496,3.149,96,88,55,97,88,12.6,13.9,11.3,15.6,17.9,13.6,0.4,0.6,0.3,13,21,5.3,,6.841535175,2.129
168,3,552,2.68957853,0.98,4.8496,3.149,96,88,55,97,88,12.6,13.9,11.3,15.6,17.9,13.6,0.4,0.6,0.3,13,21,5.3,,6.841535175,2.129
169,3,553,2.573,,,2.3646,76,82,56,73,82,12.2,13.4,10.9,15.6,18,13.5,0.4,0.6,0.3,12.8,20.6,5.3,,6.813899243,2.103
170,3,554,2.573,,,2.3646,76,82,56,73,82,12.2,13.4,10.9,15.6,18,13.5,0.4,0.6,0.3,12.8,20.6,5.3,,6.813899243,2.103
171,3,555,2.573,,,2.3646,76,82,56,73,82,12.2,13.4,10.9,15.6,18,13.5,0.4,0.6,0.3,12.8,20.6,5.3,,6.813899243,2.103
172,3,556,2.573,,,2.3646,76,82,56,73,82,12.2,13.4,10.9,15.6,18,13.5,0.4,0.6,0.3,12.8,20.6,5.3,,6.813899243,2.103
173,3,557,2.573,,,2.3646,76,82,56,73,82,12.2,13.4,10.9,15.6,18,13.5,0.4,0.6,0.3,12.8,20.6,5.3,,6.813899243,2.103
174,3,558,2.573,,,2.3646,76,82,56,73,82,12.2,13.4,10.9,15.6,18,13.5,0.4,0.6,0.3,12.8,20.6,5.3,,6.813899243,2.103
175,3,559,2.573,,,2.3646,76,82,56,73,82,12.2,13.4,10.9,15.6,18,13.5,0.4,0.6,0.3,12.8,20.6,5.3,,6.813899243,2.103
176,3,560,2.573,,,2.3646,76,82,56,73,82,12.2,13.4,10.9,15.6,18,13.5,0.4,0.6,0.3,12.8,20.6,5.3,,6.813899243,2.103
177,3,561,2.573,,,2.3646,76,82,56,73,82,12.2,13.4,10.9,15.6,18,13.5,0.4,0.6,0.3,12.8,20.6,5.3,,6.813899243,2.103
178,3,562,2.573,,,2.3646,76,82,56,73,82,12.2,13.4,10.9,15.6,18,13.5,0.4,0.6,0.3,12.8,20.6,5.3,,6.813899243,2.103
179,3,563,2.573,,,2.3646,76,82,56,73,82,12.2,13.4,10.9,15.6,18,13.5,0.4,0.6,0.3,12.8,20.6,5.3,,6.813899243,2.103
180,3,564,2.573,,,2.3646,76,82,56,73,82,12.2,13.4,10.9,15.6,18,13.5,0.4,0.6,0.3,12.8,20.6,5.3,,6.813899243,2.103
181,3,565,2.4468,,,2.3646,76,82,56,73,82,12.2,13.4,10.9,15.6,18,13.5,0.4,0.6,0.3,12.8,20.6,5.3,,6.813899243,2.103
182,3,566,2.4468,,,2.3646,76,82,56,73,82,12.2,13.4,10.9,15.6,18,13.5,0.4,0.6,0.3,12.8,20.6,5.3,,6.813899243,2.103
183,3,567,2.4468,,,2.3646,76,82,56,73,82,12.2,13.4,10.9,15.6,18,13.5,0.4,0.6,0.3,12.8,20.6,5.3,,6.813899243,2.103
184,3,568,2.4468,,,2.3646,76,82,56,73,82,12.2,13.4,10.9,15.6,18,13.5,0.4,0.6,0.3,12.8,20.6,5.3,,6.813899243,2.103
185,3,569,2.4468,,,2.3646,76,82,56,73,82,12.2,13.4,10.9,15.6,18,13.5,0.4,0.6,0.3,12.8,20.6,5.3,,6.813899243,2.103
186,3,570,2.4468,,,2.3646,76,82,56,73,82,12.2,13.4,10.9,15.6,18,13.5,0.4,0.6,0.3,12.8,20.6,5.3,,6.813899243,2.103
187,3,571,2.4468,,,2.3646,76,82,56,73,82,12.2,13.4,10.9,15.6,18,13.5,0.4,0.6,0.3,12.8,20.6,5.3,,6.813899243,2.103
188,3,572,2.4468,,,2.3646,76,82,56,73,82,12.2,13.4,10.9,15.6,18,13.5,0.4,0.6,0.3,12.8,20.6,5.3,,6.813899243,2.103
189,3,573,2.4468,,,2.3646,76,82,56,73,82,12.2,13.4,10.9,15.6,18,13.5,0.4,0.6,0.3,12.8,20.6,5.3,,6.813899243,2.103
190,3,574,2.4468,,,2.3646,76,82,56,73,82,12.2,13.4,10.9,15.6,18,13.5,0.4,0.6,0.3,12.8,20.6,5.3,,6.813899243,2.103
191,3,575,2.4468,,,2.3646,76,82,56,73,82,12.2,13.4,10.9,15.6,18,13.5,0.4,0.6,0.3,12.8,20.6,5.3,,6.813899243,2.103
192,3,576,2.4468,,,2.3646,76,82,56,73,82,12.2,13.4,10.9,15.6,18,13.5,0.4,0.6,0.3,12.8,20.6,5.3,,6.813899243,2.103
1,4,577,1.95624757,1.72,0.8869,1.4051,99,95,94,94,95,21.8,22.7,20.8,18.1,21.6,14.4,1.5,1.9,1.1,41,61.6,19.7,34,9.963546092,1.825
2,4,578,1.95624757,1.72,0.8869,1.4051,99,95,94,94,95,21.8,22.7,20.8,18.1,21.6,14.4,1.5,1.9,1.1,41,61.6,19.7,34,9.963546092,1.825
3,4,579,1.95624757,1.72,0.8869,1.4051,99,95,94,94,95,21.8,22.7,20.8,18.1,21.6,14.4,1.5,1.9,1.1,41,61.6,19.7,34,9.963546092,1.825
4,4,580,1.95624757,1.72,0.8869,1.4051,99,95,94,94,95,21.8,22.7,20.8,18.1,21.6,14.4,1.5,1.9,1.1,41,61.6,19.7,34,9.963546092,1.825
5,4,581,1.95624757,1.72,0.8869,1.4051,99,95,94,94,95,21.8,22.7,20.8,18.1,21.6,14.4,1.5,1.9,1.1,41,61.6,19.7,34,9.963546092,1.825
6,4,582,1.95624757,1.72,0.8869,1.4051,99,95,94,94,95,21.8,22.7,20.8,18.1,21.6,14.4,1.5,1.9,1.1,41,61.6,19.7,34,9.963546092,1.825
7,4,583,1.95624757,1.72,0.8869,1.4051,99,95,94,94,95,21.8,22.7,20.8,18.1,21.6,14.4,1.5,1.9,1.1,41,61.6,19.7,34,9.963546092,1.825
8,4,584,1.95624757,1.72,0.8869,1.4051,99,95,94,94,95,21.8,22.7,20.8,18.1,21.6,14.4,1.5,1.9,1.1,41,61.6,19.7,34,9.963546092,1.825
9,4,585,1.95624757,1.72,0.8869,1.4051,99,95,94,94,95,21.8,22.7,20.8,18.1,21.6,14.4,1.5,1.9,1.1,41,61.6,19.7,34,9.963546092,1.825
10,4,586,1.95624757,1.72,0.8869,1.4051,99,95,94,94,95,21.8,22.7,20.8,18.1,21.6,14.4,1.5,1.9,1.1,41,61.6,19.7,34,9.963546092,1.825
11,4,587,1.95624757,1.72,0.8869,1.4051,99,95,94,94,95,21.8,22.7,20.8,18.1,21.6,14.4,1.5,1.9,1.1,41,61.6,19.7,34,9.963546092,1.825
12,4,588,1.95624757,1.72,0.8869,1.4051,99,95,94,94,95,21.8,22.7,20.8,18.1,21.6,14.4,1.5,1.9,1.1,41,61.6,19.7,34,9.963546092,1.825
13,4,589,2.16664195,1.72,0.5361,1.689,99,98,98,99,99,20.7,21.6,19.7,17.6,21.1,13.9,1.5,1.9,1.1,40.3,60.5,19.5,32,9.667469022,1.812
14,4,590,2.16664195,1.72,0.5361,1.689,99,98,98,99,99,20.7,21.6,19.7,17.6,21.1,13.9,1.5,1.9,1.1,40.3,60.5,19.5,32,9.667469022,1.812
15,4,591,2.16664195,1.72,0.5361,1.689,99,98,98,99,99,20.7,21.6,19.7,17.6,21.1,13.9,1.5,1.9,1.1,40.3,60.5,19.5,32,9.667469022,1.812
16,4,592,2.16664195,1.72,0.5361,1.689,99,98,98,99,99,20.7,21.6,19.7,17.6,21.1,13.9,1.5,1.9,1.1,40.3,60.5,19.5,32,9.667469022,1.812
17,4,593,2.16664195,1.72,0.5361,1.689,99,98,98,99,99,20.7,21.6,19.7,17.6,21.1,13.9,1.5,1.9,1.1,40.3,60.5,19.5,32,9.667469022,1.812
18,4,594,2.16664195,1.72,0.5361,1.689,99,98,98,99,99,20.7,21.6,19.7,17.6,21.1,13.9,1.5,1.9,1.1,40.3,60.5,19.5,32,9.667469022,1.812
19,4,595,2.16664195,1.72,0.5361,1.689,99,98,98,99,99,20.7,21.6,19.7,17.6,21.1,13.9,1.5,1.9,1.1,40.3,60.5,19.5,32,9.667469022,1.812
20,4,596,2.16664195,1.72,0.5361,1.689,99,98,98,99,99,20.7,21.6,19.7,17.6,21.1,13.9,1.5,1.9,1.1,40.3,60.5,19.5,32,9.667469022,1.812
21,4,597,2.16664195,1.72,0.5361,1.689,99,98,98,99,99,20.7,21.6,19.7,17.6,21.1,13.9,1.5,1.9,1.1,40.3,60.5,19.5,32,9.667469022,1.812
22,4,598,2.16664195,1.72,0.5361,1.689,99,98,98,99,99,20.7,21.6,19.7,17.6,21.1,13.9,1.5,1.9,1.1,40.3,60.5,19.5,32,9.667469022,1.812
23,4,599,2.16664195,1.72,0.5361,1.689,99,98,98,99,99,20.7,21.6,19.7,17.6,21.1,13.9,1.5,1.9,1.1,40.3,60.5,19.5,32,9.667469022,1.812
24,4,600,2.16664195,1.72,0.5361,1.689,99,98,98,99,99,20.7,21.6,19.7,17.6,21.1,13.9,1.5,1.9,1.1,40.3,60.5,19.5,32,9.667469022,1.812
25,4,601,2.00718665,1.72,,,99,99,97,97,98,19.6,20.5,18.7,17.1,20.6,13.4,1.6,2,1.1,33.1,49.7,16.1,30,9.361759081,1.807
26,4,602,2.00718665,1.72,,,99,99,97,97,98,19.6,20.5,18.7,17.1,20.6,13.4,1.6,2,1.1,33.1,49.7,16.1,30,9.361759081,1.807
27,4,603,2.00718665,1.72,,,99,99,97,97,98,19.6,20.5,18.7,17.1,20.6,13.4,1.6,2,1.1,33.1,49.7,16.1,30,9.361759081,1.807
28,4,604,2.00718665,1.72,,,99,99,97,97,98,19.6,20.5,18.7,17.1,20.6,13.4,1.6,2,1.1,33.1,49.7,16.1,30,9.361759081,1.807
29,4,605,2.00718665,1.72,,,99,99,97,97,98,19.6,20.5,18.7,17.1,20.6,13.4,1.6,2,1.1,33.1,49.7,16.1,30,9.361759081,1.807
30,4,606,2.00718665,1.72,,,99,99,97,97,98,19.6,20.5,18.7,17.1,20.6,13.4,1.6,2,1.1,33.1,49.7,16.1,30,9.361759081,1.807
31,4,607,2.00718665,1.72,,,99,99,97,97,98,19.6,20.5,18.7,17.1,20.6,13.4,1.6,2,1.1,33.1,49.7,16.1,30,9.361759081,1.807
32,4,608,2.00718665,1.72,,,99,99,97,97,98,19.6,20.5,18.7,17.1,20.6,13.4,1.6,2,1.1,33.1,49.7,16.1,30,9.361759081,1.807
33,4,609,2.00718665,1.72,,,99,99,97,97,98,19.6,20.5,18.7,17.1,20.6,13.4,1.6,2,1.1,33.1,49.7,16.1,30,9.361759081,1.807
34,4,610,2.00718665,1.72,,,99,99,97,97,98,19.6,20.5,18.7,17.1,20.6,13.4,1.6,2,1.1,33.1,49.7,16.1,30,9.361759081,1.807
35,4,611,2.00718665,1.72,,,99,99,97,97,98,19.6,20.5,18.7,17.1,20.6,13.4,1.6,2,1.1,33.1,49.7,16.1,30,9.361759081,1.807
36,4,612,2.00718665,1.72,,,99,99,97,97,98,19.6,20.5,18.7,17.1,20.6,13.4,1.6,2,1.1,33.1,49.7,16.1,30,9.361759081,1.807
37,4,613,1.95832741,1.38,,,99,99,99,98,99,18.6,19.5,17.7,16.6,20,12.9,1.5,1.9,1,33.4,50,16.4,28,9.070739548,1.811
38,4,614,1.95832741,1.38,,,99,99,99,98,99,18.6,19.5,17.7,16.6,20,12.9,1.5,1.9,1,33.4,50,16.4,28,9.070739548,1.811
39,4,615,1.95832741,1.38,,,99,99,99,98,99,18.6,19.5,17.7,16.6,20,12.9,1.5,1.9,1,33.4,50,16.4,28,9.070739548,1.811
40,4,616,1.95832741,1.38,,,99,99,99,98,99,18.6,19.5,17.7,16.6,20,12.9,1.5,1.9,1,33.4,50,16.4,28,9.070739548,1.811
41,4,617,1.95832741,1.38,,,99,99,99,98,99,18.6,19.5,17.7,16.6,20,12.9,1.5,1.9,1,33.4,50,16.4,28,9.070739548,1.811
42,4,618,1.95832741,1.38,,,99,99,99,98,99,18.6,19.5,17.7,16.6,20,12.9,1.5,1.9,1,33.4,50,16.4,28,9.070739548,1.811
43,4,619,1.95832741,1.38,,,99,99,99,98,99,18.6,19.5,17.7,16.6,20,12.9,1.5,1.9,1,33.4,50,16.4,28,9.070739548,1.811
44,4,620,1.95832741,1.38,,,99,99,99,98,99,18.6,19.5,17.7,16.6,20,12.9,1.5,1.9,1,33.4,50,16.4,28,9.070739548,1.811
45,4,621,1.95832741,1.38,,,99,99,99,98,99,18.6,19.5,17.7,16.6,20,12.9,1.5,1.9,1,33.4,50,16.4,28,9.070739548,1.811
46,4,622,1.95832741,1.38,,,99,99,99,98,99,18.6,19.5,17.7,16.6,20,12.9,1.5,1.9,1,33.4,50,16.4,28,9.070739548,1.811
47,4,623,1.95832741,1.38,,,99,99,99,98,99,18.6,19.5,17.7,16.6,20,12.9,1.5,1.9,1,33.4,50,16.4,28,9.070739548,1.811
48,4,624,1.95832741,1.38,,,99,99,99,98,99,18.6,19.5,17.7,16.6,20,12.9,1.5,1.9,1,33.4,50,16.4,28,9.070739548,1.811
49,4,625,2.40421844,1.38,,,99,99,99,99,99,17.7,18.5,16.8,16.1,19.5,12.6,1.4,1.9,1,32.5,48.6,16.1,25,8.754031766,1.821
50,4,626,2.40421844,1.38,,,99,99,99,99,99,17.7,18.5,16.8,16.1,19.5,12.6,1.4,1.9,1,32.5,48.6,16.1,25,8.754031766,1.821
51,4,627,2.40421844,1.38,,,99,99,99,99,99,17.7,18.5,16.8,16.1,19.5,12.6,1.4,1.9,1,32.5,48.6,16.1,25,8.754031766,1.821
52,4,628,2.40421844,1.38,,,99,99,99,99,99,17.7,18.5,16.8,16.1,19.5,12.6,1.4,1.9,1,32.5,48.6,16.1,25,8.754031766,1.821
53,4,629,2.40421844,1.38,,,99,99,99,99,99,17.7,18.5,16.8,16.1,19.5,12.6,1.4,1.9,1,32.5,48.6,16.1,25,8.754031766,1.821
54,4,630,2.40421844,1.38,,,99,99,99,99,99,17.7,18.5,16.8,16.1,19.5,12.6,1.4,1.9,1,32.5,48.6,16.1,25,8.754031766,1.821
55,4,631,2.40421844,1.38,,,99,99,99,99,99,17.7,18.5,16.8,16.1,19.5,12.6,1.4,1.9,1,32.5,48.6,16.1,25,8.754031766,1.821
56,4,632,2.40421844,1.38,,,99,99,99,99,99,17.7,18.5,16.8,16.1,19.5,12.6,1.4,1.9,1,32.5,48.6,16.1,25,8.754031766,1.821
57,4,633,2.40421844,1.38,,,99,99,99,99,99,17.7,18.5,16.8,16.1,19.5,12.6,1.4,1.9,1,32.5,48.6,16.1,25,8.754031766,1.821
58,4,634,2.40421844,1.38,,,99,99,99,99,99,17.7,18.5,16.8,16.1,19.5,12.6,1.4,1.9,1,32.5,48.6,16.1,25,8.754031766,1.821
59,4,635,2.40421844,1.38,,,99,99,99,99,99,17.7,18.5,16.8,16.1,19.5,12.6,1.4,1.9,1,32.5,48.6,16.1,25,8.754031766,1.821
60,4,636,2.40421844,1.38,,,99,99,99,99,99,17.7,18.5,16.8,16.1,19.5,12.6,1.4,1.9,1,32.5,48.6,16.1,25,8.754031766,1.821
61,4,637,2.18561411,1.74,,,99,99,99,99,99,16.9,17.7,16,15.5,18.7,12.3,1.4,1.9,0.9,32.5,48.5,16.2,22,8.439199225,1.839
62,4,638,2.18561411,1.74,,,99,99,99,99,99,16.9,17.7,16,15.5,18.7,12.3,1.4,1.9,0.9,32.5,48.5,16.2,22,8.439199225,1.839
63,4,639,2.18561411,1.74,,,99,99,99,99,99,16.9,17.7,16,15.5,18.7,12.3,1.4,1.9,0.9,32.5,48.5,16.2,22,8.439199225,1.839
64,4,640,2.18561411,1.74,,,99,99,99,99,99,16.9,17.7,16,15.5,18.7,12.3,1.4,1.9,0.9,32.5,48.5,16.2,22,8.439199225,1.839
65,4,641,2.18561411,1.74,,,99,99,99,99,99,16.9,17.7,16,15.5,18.7,12.3,1.4,1.9,0.9,32.5,48.5,16.2,22,8.439199225,1.839
66,4,642,2.18561411,1.74,,,99,99,99,99,99,16.9,17.7,16,15.5,18.7,12.3,1.4,1.9,0.9,32.5,48.5,16.2,22,8.439199225,1.839
67,4,643,2.18561411,1.74,,,99,99,99,99,99,16.9,17.7,16,15.5,18.7,12.3,1.4,1.9,0.9,32.5,48.5,16.2,22,8.439199225,1.839
68,4,644,2.18561411,1.74,,,99,99,99,99,99,16.9,17.7,16,15.5,18.7,12.3,1.4,1.9,0.9,32.5,48.5,16.2,22,8.439199225,1.839
69,4,645,2.18561411,1.74,,,99,99,99,99,99,16.9,17.7,16,15.5,18.7,12.3,1.4,1.9,0.9,32.5,48.5,16.2,22,8.439199225,1.839
70,4,646,2.18561411,1.74,,,99,99,99,99,99,16.9,17.7,16,15.5,18.7,12.3,1.4,1.9,0.9,32.5,48.5,16.2,22,8.439199225,1.839
71,4,647,2.18561411,1.74,,,99,99,99,99,99,16.9,17.7,16,15.5,18.7,12.3,1.4,1.9,0.9,32.5,48.5,16.2,22,8.439199225,1.839
72,4,648,2.18561411,1.74,,,99,99,99,99,99,16.9,17.7,16,15.5,18.7,12.3,1.4,1.9,0.9,32.5,48.5,16.2,22,8.439199225,1.839
73,4,649,2.20399976,1.74,,1.9971,99,99,99,99,99,16.1,16.9,15.3,15.3,18.3,12.2,1.4,1.9,0.9,27.7,41.4,13.8,19,8.193183732,1.866
74,4,650,2.20399976,1.74,,1.9971,99,99,99,99,99,16.1,16.9,15.3,15.3,18.3,12.2,1.4,1.9,0.9,27.7,41.4,13.8,19,8.193183732,1.866
75,4,651,2.20399976,1.74,,1.9971,99,99,99,99,99,16.1,16.9,15.3,15.3,18.3,12.2,1.4,1.9,0.9,27.7,41.4,13.8,19,8.193183732,1.866
76,4,652,2.20399976,1.74,,1.9971,99,99,99,99,99,16.1,16.9,15.3,15.3,18.3,12.2,1.4,1.9,0.9,27.7,41.4,13.8,19,8.193183732,1.866
77,4,653,2.20399976,1.74,,1.9971,99,99,99,99,99,16.1,16.9,15.3,15.3,18.3,12.2,1.4,1.9,0.9,27.7,41.4,13.8,19,8.193183732,1.866
78,4,654,2.20399976,1.74,,1.9971,99,99,99,99,99,16.1,16.9,15.3,15.3,18.3,12.2,1.4,1.9,0.9,27.7,41.4,13.8,19,8.193183732,1.866
79,4,655,2.20399976,1.74,,1.9971,99,99,99,99,99,16.1,16.9,15.3,15.3,18.3,12.2,1.4,1.9,0.9,27.7,41.4,13.8,19,8.193183732,1.866
80,4,656,2.20399976,1.74,,1.9971,99,99,99,99,99,16.1,16.9,15.3,15.3,18.3,12.2,1.4,1.9,0.9,27.7,41.4,13.8,19,8.193183732,1.866
81,4,657,2.20399976,1.74,,1.9971,99,99,99,99,99,16.1,16.9,15.3,15.3,18.3,12.2,1.4,1.9,0.9,27.7,41.4,13.8,19,8.193183732,1.866
82,4,658,2.20399976,1.74,,1.9971,99,99,99,99,99,16.1,16.9,15.3,15.3,18.3,12.2,1.4,1.9,0.9,27.7,41.4,13.8,19,8.193183732,1.866
83,4,659,2.20399976,1.74,,1.9971,99,99,99,99,99,16.1,16.9,15.3,15.3,18.3,12.2,1.4,1.9,0.9,27.7,41.4,13.8,19,8.193183732,1.866
84,4,660,2.20399976,1.74,,1.9971,99,99,99,99,99,16.1,16.9,15.3,15.3,18.3,12.2,1.4,1.9,0.9,27.7,41.4,13.8,19,8.193183732,1.866
85,4,661,2.27696061,1.5,,,99,99,98,98,99,15.5,16.2,14.7,15.3,18.3,12.2,1.3,1.8,0.8,26.1,39,12.8,18,7.948147946,1.901
86,4,662,2.27696061,1.5,,,99,99,98,98,99,15.5,16.2,14.7,15.3,18.3,12.2,1.3,1.8,0.8,26.1,39,12.8,18,7.948147946,1.901
87,4,663,2.27696061,1.5,,,99,99,98,98,99,15.5,16.2,14.7,15.3,18.3,12.2,1.3,1.8,0.8,26.1,39,12.8,18,7.948147946,1.901
88,4,664,2.27696061,1.5,,,99,99,98,98,99,15.5,16.2,14.7,15.3,18.3,12.2,1.3,1.8,0.8,26.1,39,12.8,18,7.948147946,1.901
89,4,665,2.27696061,1.5,,,99,99,98,98,99,15.5,16.2,14.7,15.3,18.3,12.2,1.3,1.8,0.8,26.1,39,12.8,18,7.948147946,1.901
90,4,666,2.27696061,1.5,,,99,99,98,98,99,15.5,16.2,14.7,15.3,18.3,12.2,1.3,1.8,0.8,26.1,39,12.8,18,7.948147946,1.901
91,4,667,2.27696061,1.5,,,99,99,98,98,99,15.5,16.2,14.7,15.3,18.3,12.2,1.3,1.8,0.8,26.1,39,12.8,18,7.948147946,1.901
92,4,668,2.27696061,1.5,,,99,99,98,98,99,15.5,16.2,14.7,15.3,18.3,12.2,1.3,1.8,0.8,26.1,39,12.8,18,7.948147946,1.901
93,4,669,2.27696061,1.5,,,99,99,98,98,99,15.5,16.2,14.7,15.3,18.3,12.2,1.3,1.8,0.8,26.1,39,12.8,18,7.948147946,1.901
94,4,670,2.27696061,1.5,,,99,99,98,98,99,15.5,16.2,14.7,15.3,18.3,12.2,1.3,1.8,0.8,26.1,39,12.8,18,7.948147946,1.901
95,4,671,2.27696061,1.5,,,99,99,98,98,99,15.5,16.2,14.7,15.3,18.3,12.2,1.3,1.8,0.8,26.1,39,12.8,18,7.948147946,1.901
96,4,672,2.27696061,1.5,,,99,99,98,98,99,15.5,16.2,14.7,15.3,18.3,12.2,1.3,1.8,0.8,26.1,39,12.8,18,7.948147946,1.901
97,4,673,2.3070972,1.5,,,99,98,99,98,98,14.9,15.6,14.1,15.3,18.2,12.3,1.2,1.7,0.8,24.3,36.4,11.9,17,7.738089222,1.945
98,4,674,2.3070972,1.5,,,99,98,99,98,98,14.9,15.6,14.1,15.3,18.2,12.3,1.2,1.7,0.8,24.3,36.4,11.9,17,7.738089222,1.945
99,4,675,2.3070972,1.5,,,99,98,99,98,98,14.9,15.6,14.1,15.3,18.2,12.3,1.2,1.7,0.8,24.3,36.4,11.9,17,7.738089222,1.945
100,4,676,2.3070972,1.5,,,99,98,99,98,98,14.9,15.6,14.1,15.3,18.2,12.3,1.2,1.7,0.8,24.3,36.4,11.9,17,7.738089222,1.945
101,4,677,2.3070972,1.5,,,99,98,99,98,98,14.9,15.6,14.1,15.3,18.2,12.3,1.2,1.7,0.8,24.3,36.4,11.9,17,7.738089222,1.945
102,4,678,2.3070972,1.5,,,99,98,99,98,98,14.9,15.6,14.1,15.3,18.2,12.3,1.2,1.7,0.8,24.3,36.4,11.9,17,7.738089222,1.945
103,4,679,2.3070972,1.5,,,99,98,99,98,98,14.9,15.6,14.1,15.3,18.2,12.3,1.2,1.7,0.8,24.3,36.4,11.9,17,7.738089222,1.945
104,4,680,2.3070972,1.5,,,99,98,99,98,98,14.9,15.6,14.1,15.3,18.2,12.3,1.2,1.7,0.8,24.3,36.4,11.9,17,7.738089222,1.945
105,4,681,2.3070972,1.5,,,99,98,99,98,98,14.9,15.6,14.1,15.3,18.2,12.3,1.2,1.7,0.8,24.3,36.4,11.9,17,7.738089222,1.945
106,4,682,2.3070972,1.5,,,99,98,99,98,98,14.9,15.6,14.1,15.3,18.2,12.3,1.2,1.7,0.8,24.3,36.4,11.9,17,7.738089222,1.945
107,4,683,2.3070972,1.5,,,99,98,99,98,98,14.9,15.6,14.1,15.3,18.2,12.3,1.2,1.7,0.8,24.3,36.4,11.9,17,7.738089222,1.945
108,4,684,2.3070972,1.5,,,99,98,99,98,98,14.9,15.6,14.1,15.3,18.2,12.3,1.2,1.7,0.8,24.3,36.4,11.9,17,7.738089222,1.945
109,4,685,3.48251414,1.5,1.5044,1.5641,99,99,99,99,99,14.3,15.1,13.6,15.3,18.2,12.3,1.1,1.6,0.7,22.5,33.7,10.9,17,7.56432535,1.993
110,4,686,3.48251414,1.5,1.5044,1.5641,99,99,99,99,99,14.3,15.1,13.6,15.3,18.2,12.3,1.1,1.6,0.7,22.5,33.7,10.9,17,7.56432535,1.993
111,4,687,3.48251414,1.5,1.5044,1.5641,99,99,99,99,99,14.3,15.1,13.6,15.3,18.2,12.3,1.1,1.6,0.7,22.5,33.7,10.9,17,7.56432535,1.993
112,4,688,3.48251414,1.5,1.5044,1.5641,99,99,99,99,99,14.3,15.1,13.6,15.3,18.2,12.3,1.1,1.6,0.7,22.5,33.7,10.9,17,7.56432535,1.993
113,4,689,3.48251414,1.5,1.5044,1.5641,99,99,99,99,99,14.3,15.1,13.6,15.3,18.2,12.3,1.1,1.6,0.7,22.5,33.7,10.9,17,7.56432535,1.993
114,4,690,3.48251414,1.5,1.5044,1.5641,99,99,99,99,99,14.3,15.1,13.6,15.3,18.2,12.3,1.1,1.6,0.7,22.5,33.7,10.9,17,7.56432535,1.993
115,4,691,3.48251414,1.5,1.5044,1.5641,99,99,99,99,99,14.3,15.1,13.6,15.3,18.2,12.3,1.1,1.6,0.7,22.5,33.7,10.9,17,7.56432535,1.993
116,4,692,3.48251414,1.5,1.5044,1.5641,99,99,99,99,99,14.3,15.1,13.6,15.3,18.2,12.3,1.1,1.6,0.7,22.5,33.7,10.9,17,7.56432535,1.993
117,4,693,3.48251414,1.5,1.5044,1.5641,99,99,99,99,99,14.3,15.1,13.6,15.3,18.2,12.3,1.1,1.6,0.7,22.5,33.7,10.9,17,7.56432535,1.993
118,4,694,3.48251414,1.5,1.5044,1.5641,99,99,99,99,99,14.3,15.1,13.6,15.3,18.2,12.3,1.1,1.6,0.7,22.5,33.7,10.9,17,7.56432535,1.993
119,4,695,3.48251414,1.5,1.5044,1.5641,99,99,99,99,99,14.3,15.1,13.6,15.3,18.2,12.3,1.1,1.6,0.7,22.5,33.7,10.9,17,7.56432535,1.993
120,4,696,3.48251414,1.5,1.5044,1.5641,99,99,99,99,99,14.3,15.1,13.6,15.3,18.2,12.3,1.1,1.6,0.7,22.5,33.7,10.9,17,7.56432535,1.993
121,4,697,4.04194069,1.5,1.1526,1.8907,99,98,98,99,98,13.8,14.5,13.1,15.4,18.3,12.4,1.1,1.5,0.6,21.8,32.8,10.5,17,7.353866108,2.041
122,4,698,4.04194069,1.5,1.1526,1.8907,99,98,98,99,98,13.8,14.5,13.1,15.4,18.3,12.4,1.1,1.5,0.6,21.8,32.8,10.5,17,7.353866108,2.041
