month_key,country_key,population_key,p_male,p_female,p_rural,p_growth_urban,p_growth_rural,p_0004_male,p_0004_female,p_0509_male,p_0509_female,p_1014_male,p_1014_female,p_1519_male,p_1519_female,p_2024_male,p_2024_female,p_2529_male,p_2529_female,p_3034_male,p_3034_female,p_3539_male,p_3539_female,p_4044_male,p_4044_female,p_4549_male,p_4549_female,p_5054_male,p_5054_female,p_5559_male,p_5559_female,p_6064_male,p_6064_female,p_6569_male,p_6569_female,p_7074_male,p_7074_female,p_7579_male,p_7579_female,p_80UP_male,p_80UP_female
65,6,1025,50.79025831,49.20974169,87.334,3.03650089,1.714123741,7.548474087,7.420396408,8.48249813,8.615199045,9.598421735,9.97382446,10.04259693,10.66878916,8.64384654,9.679206036,7.843504365,8.852296924,7.548831844,7.95752834,7.174339759,7.20208912,7.79373639,6.50064208,7.49143172,5.011179992,5.237999836,4.3084611,3.768413554,4.228908792,2.832521225,2.846897706,1.998708895,1.897685639,1.769307152,2.058226217,1.301678993,1.624934869,0.92368884,1.153734117
66,6,1026,50.79025831,49.20974169,87.334,3.03650089,1.714123741,7.548474087,7.420396408,8.48249813,8.615199045,9.598421735,9.97382446,10.04259693,10.66878916,8.64384654,9.679206036,7.843504365,8.852296924,7.548831844,7.95752834,7.174339759,7.20208912,7.79373639,6.50064208,7.49143172,5.011179992,5.237999836,4.3084611,3.768413554,4.228908792,2.832521225,2.846897706,1.998708895,1.897685639,1.769307152,2.058226217,1.301678993,1.624934869,0.92368884,1.153734117
67,6,1027,50.79025831,49.20974169,87.334,3.03650089,1.714123741,7.548474087,7.420396408,8.48249813,8.615199045,9.598421735,9.97382446,10.04259693,10.66878916,8.64384654,9.679206036,7.843504365,8.852296924,7.548831844,7.95752834,7.174339759,7.20208912,7.79373639,6.50064208,7.49143172,5.011179992,5.237999836,4.3084611,3.768413554,4.228908792,2.832521225,2.846897706,1.998708895,1.897685639,1.769307152,2.058226217,1.301678993,1.624934869,0.92368884,1.153734117
68,6,1028,50.79025831,49.20974169,87.334,3.03650089,1.714123741,7.548474087,7.420396408,8.48249813,8.615199045,9.598421735,9.97382446,10.04259693,10.66878916,8.64384654,9.679206036,7.843504365,8.852296924,7.548831844,7.95752834,7.174339759,7.20208912,7.79373639,6.50064208,7.49143172,5.011179992,5.237999836,4.3084611,3.768413554,4.228908792,2.832521225,2.846897706,1.998708895,1.897685639,1.769307152,2.058226217,1.301678993,1.624934869,0.92368884,1.153734117
69,6,1029,50.79025831,49.20974169,87.334,3.03650089,1.714123741,7.548474087,7.420396408,8.48249813,8.615199045,9.598421735,9.97382446,10.04259693,10.66878916,8.64384654,9.679206036,7.843504365,8.852296924,7.548831844,7.95752834,7.174339759,7.20208912,7.79373639,6.50064208,7.49143172,5.011179992,5.237999836,4.3084611,3.768413554,4.228908792,2.832521225,2.846897706,1.998708895,1.897685639,1.769307152,2.058226217,1.301678993,1.624934869,0.92368884,1.153734117
70,6,1030,50.79025831,49.20974169,87.334,3.03650089,1.714123741,7.548474087,7.420396408,8.48249813,8.615199045,9.598421735,9.97382446,10.04259693,10.66878916,8.64384654,9.679206036,7.843504365,8.852296924,7.548831844,7.95752834,7.174339759,7.20208912,7.79373639,6.50064208,7.49143172,5.011179992,5.237999836,4.3084611,3.768413554,4.228908792,2.832521225,2.846897706,1.998708895,1.897685639,1.769307152,2.058226217,1.301678993,1.624934869,0.92368884,1.153734117
71,6,1031,50.79025831,49.20974169,87.334,3.03650089,1.714123741,7.548474087,7.420396408,8.48249813,8.615199045,9.598421735,9.97382446,10.04259693,10.66878916,8.64384654,9.679206036,7.843504365,8.852296924,7.548831844,7.95752834,7.174339759,7.20208912,7.79373639,6.50064208,7.49143172,5.011179992,5.237999836,4.3084611,3.768413554,4.228908792,2.832521225,2.846897706,1.998708895,1.897685639,1.769307152,2.058226217,1.301678993,1.624934869,0.92368884,1.153734117
72,6,1032,50.79025831,49.20974169,87.334,3.03650089,1.714123741,7.548474087,7.420396408,8.48249813,8.615199045,9.598421735,9.97382446,10.04259693,10.66878916,8.64384654,9.679206036,7.843504365,8.852296924,7.548831844,7.95752834,7.174339759,7.20208912,7.79373639,6.50064208,7.49143172,5.011179992,5.237999836,4.3084611,3.768413554,4.228908792,2.832521225,2.846897706,1.998708895,1.897685639,1.769307152,2.058226217,1.301678993,1.624934869,0.92368884,1.153734117
73,6,1033,50.6849452,49.3150548,87.484,5.075708824,3.712763344,7.972147906,7.643779869,8.535705644,8.543373691,9.405941345,9.707411767,9.873278208,10.48176099,8.686010463,9.765297929,7.820250152,8.912831627,7.539172933,8.003063874,7.062847364,7.188174851,7.488236932,6.526713391,7.470107811,5.139277612,5.481403998,4.246817236,3.849517682,4.173104959,2.873162151,3.011405718,2.00535378,1.901160842,1.690597358,1.913673608,1.282654225,1.61874654,0.963612049,1.223405499
74,6,1034,50.6849452,49.3150548,87.484,5.075708824,3.712763344,7.972147906,7.643779869,8.535705644,8.543373691,9.405941345,9.707411767,9.873278208,10.48176099,8.686010463,9.765297929,7.820250152,8.912831627,7.539172933,8.003063874,7.062847364,7.188174851,7.488236932,6.526713391,7.470107811,5.139277612,5.481403998,4.246817236,3.849517682,4.173104959,2.873162151,3.011405718,2.00535378,1.901160842,1.690597358,1.913673608,1.282654225,1.61874654,0.963612049,1.223405499
75,6,1035,50.6849452,49.3150548,87.484,5.075708824,3.712763344,7.972147906,7.643779869,8.535705644,8.543373691,9.405941345,9.707411767,9.873278208,10.48176099,8.686010463,9.765297929,7.820250152,8.912831627,7.539172933,8.003063874,7.062847364,7.188174851,7.488236932,6.526713391,7.470107811,5.139277612,5.481403998,4.246817236,3.849517682,4.173104959,2.873162151,3.011405718,2.00535378,1.901160842,1.690597358,1.913673608,1.282654225,1.61874654,0.963612049,1.223405499
76,6,1036,50.6849452,49.3150548,87.484,5.075708824,3.712763344,7.972147906,7.643779869,8.535705644,8.543373691,9.405941345,9.707411767,9.873278208,10.48176099,8.686010463,9.765297929,7.820250152,8.912831627,7.539172933,8.003063874,7.062847364,7.188174851,7.488236932,6.526713391,7.470107811,5.139277612,5.481403998,4.246817236,3.849517682,4.173104959,2.873162151,3.011405718,2.00535378,1.901160842,1.690597358,1.913673608,1.282654225,1.61874654,0.963612049,1.223405499
77,6,1037,50.6849452,49.3150548,87.484,5.075708824,3.712763344,7.972147906,7.643779869,8.535705644,8.543373691,9.405941345,9.707411767,9.873278208,10.48176099,8.686010463,9.765297929,7.820250152,8.912831627,7.539172933,8.003063874,7.062847364,7.188174851,7.488236932,6.526713391,7.470107811,5.139277612,5.481403998,4.246817236,3.849517682,4.173104959,2.873162151,3.011405718,2.00535378,1.901160842,1.690597358,1.913673608,1.282654225,1.61874654,0.963612049,1.223405499
78,6,1038,50.6849452,49.3150548,87.484,5.075708824,3.712763344,7.972147906,7.643779869,8.535705644,8.543373691,9.405941345,9.707411767,9.873278208,10.48176099,8.686010463,9.765297929,7.820250152,8.912831627,7.539172933,8.003063874,7.062847364,7.188174851,7.488236932,6.526713391,7.470107811,5.139277612,5.481403998,4.246817236,3.849517682,4.173104959,2.873162151,3.011405718,2.00535378,1.901160842,1.690597358,1.913673608,1.282654225,1.61874654,0.963612049,1.223405499
79,6,1039,50.6849452,49.3150548,87.484,5.075708824,3.712763344,7.972147906,7.643779869,8.535705644,8.543373691,9.405941345,9.707411767,9.873278208,10.48176099,8.686010463,9.765297929,7.820250152,8.912831627,7.539172933,8.003063874,7.062847364,7.188174851,7.488236932,6.526713391,7.470107811,5.139277612,5.481403998,4.246817236,3.849517682,4.173104959,2.873162151,3.011405718,2.00535378,1.901160842,1.690597358,1.913673608,1.282654225,1.61874654,0.963612049,1.223405499
80,6,1040,50.6849452,49.3150548,87.484,5.075708824,3.712763344,7.972147906,7.643779869,8.535705644,8.543373691,9.405941345,9.707411767,9.873278208,10.48176099,8.686010463,9.765297929,7.820250152,8.912831627,7.539172933,8.003063874,7.062847364,7.188174851,7.488236932,6.526713391,7.470107811,5.139277612,5.481403998,4.246817236,3.849517682,4.173104959,2.873162151,3.011405718,2.00535378,1.901160842,1.690597358,1.913673608,1.282654225,1.61874654,0.963612049,1.223405499
81,6,1041,50.6849452,49.3150548,87.484,5.075708824,3.712763344,7.972147906,7.643779869,8.535705644,8.543373691,9.405941345,9.707411767,9.873278208,10.48176099,8.686010463,9.765297929,7.820250152,8.912831627,7.539172933,8.003063874,7.062847364,7.188174851,7.488236932,6.526713391,7.470107811,5.139277612,5.481403998,4.246817236,3.849517682,4.173104959,2.873162151,3.011405718,2.00535378,1.901160842,1.690597358,1.913673608,1.282654225,1.61874654,0.963612049,1.223405499
82,6,1042,50.6849452,49.3150548,87.484,5.075708824,3.712763344,7.972147906,7.643779869,8.535705644,8.543373691,9.405941345,9.707411767,9.873278208,10.48176099,8.686010463,9.765297929,7.820250152,8.912831627,7.539172933,8.003063874,7.062847364,7.188174851,7.488236932,6.526713391,7.470107811,5.139277612,5.481403998,4.246817236,3.849517682,4.173104959,2.873162151,3.011405718,2.00535378,1.901160842,1.690597358,1.913673608,1.282654225,1.61874654,0.963612049,1.223405499
83,6,1043,50.6849452,49.3150548,87.484,5.075708824,3.712763344,7.972147906,7.643779869,8.535705644,8.543373691,9.405941345,9.707411767,9.873278208,10.48176099,8.686010463,9.765297929,7.820250152,8.912831627,7.539172933,8.003063874,7.062847364,7.188174851,7.488236932,6.526713391,7.470107811,5.139277612,5.481403998,4.246817236,3.849517682,4.173104959,2.873162151,3.011405718,2.00535378,1.901160842,1.690597358,1.913673608,1.282654225,1.61874654,0.963612049,1.223405499
84,6,1044,50.6849452,49.3150548,87.484,5.075708824,3.712763344,7.972147906,7.643779869,8.535705644,8.543373691,9.405941345,9.707411767,9.873278208,10.48176099,8.686010463,9.765297929,7.820250152,8.912831627,7.539172933,8.003063874,7.062847364,7.188174851,7.488236932,6.526713391,7.470107811,5.139277612,5.481403998,4.246817236,3.849517682,4.173104959,2.873162151,3.011405718,2.00535378,1.901160842,1.690597358,1.913673608,1.282654225,1.61874654,0.963612049,1.223405499
85,6,1045,50.57114789,49.42885211,87.636,6.425341558,5.029822887,8.5020986,8.01104932,8.645076235,8.488657313,9.252338384,9.475073269,9.647169478,10.21539671,8.726599196,9.812354458,7.744717076,8.932434891,7.476723284,8.047254439,7.023329922,7.176687557,7.160451329,6.496206683,7.336173841,5.286130042,5.747100989,4.220691207,3.927492771,4.043209403,2.903224424,3.185283258,2.045072949,1.959898903,1.607105746,1.75403024,1.259910057,1.59967441,0.995415717,1.295967897
86,6,1046,50.57114789,49.42885211,87.636,6.425341558,5.029822887,8.5020986,8.01104932,8.645076235,8.488657313,9.252338384,9.475073269,9.647169478,10.21539671,8.726599196,9.812354458,7.744717076,8.932434891,7.476723284,8.047254439,7.023329922,7.176687557,7.160451329,6.496206683,7.336173841,5.286130042,5.747100989,4.220691207,3.927492771,4.043209403,2.903224424,3.185283258,2.045072949,1.959898903,1.607105746,1.75403024,1.259910057,1.59967441,0.995415717,1.295967897
87,6,1047,50.57114789,49.42885211,87.636,6.425341558,5.029822887,8.5020986,8.01104932,8.645076235,8.488657313,9.252338384,9.475073269,9.647169478,10.21539671,8.726599196,9.812354458,7.744717076,8.932434891,7.476723284,8.047254439,7.023329922,7.176687557,7.160451329,6.496206683,7.336173841,5.286130042,5.747100989,4.220691207,3.927492771,4.043209403,2.903224424,3.185283258,2.045072949,1.959898903,1.607105746,1.75403024,1.259910057,1.59967441,0.995415717,1.295967897
88,6,1048,50.57114789,49.42885211,87.636,6.425341558,5.029822887,8.5020986,8.01104932,8.645076235,8.488657313,9.252338384,9.475073269,9.647169478,10.21539671,8.726599196,9.812354458,7.744717076,8.932434891,7.476723284,8.047254439,7.023329922,7.176687557,7.160451329,6.496206683,7.336173841,5.286130042,5.747100989,4.220691207,3.927492771,4.043209403,2.903224424,3.185283258,2.045072949,1.959898903,1.607105746,1.75403024,1.259910057,1.59967441,0.995415717,1.295967897
89,6,1049,50.57114789,49.42885211,87.636,6.425341558,5.029822887,8.5020986,8.01104932,8.645076235,8.488657313,9.252338384,9.475073269,9.647169478,10.21539671,8.726599196,9.812354458,7.744717076,8.932434891,7.476723284,8.047254439,7.023329922,7.176687557,7.160451329,6.496206683,7.336173841,5.286130042,5.747100989,4.220691207,3.927492771,4.043209403,2.903224424,3.185283258,2.045072949,1.959898903,1.607105746,1.75403024,1.259910057,1.59967441,0.995415717,1.295967897
90,6,1050,50.57114789,49.42885211,87.636,6.425341558,5.029822887,8.5020986,8.01104932,8.645076235,8.488657313,9.252338384,9.475073269,9.647169478,10.21539671,8.726599196,9.812354458,7.744717076,8.932434891,7.476723284,8.047254439,7.023329922,7.176687557,7.160451329,6.496206683,7.336173841,5.286130042,5.747100989,4.220691207,3.927492771,4.043209403,2.903224424,3.185283258,2.045072949,1.959898903,1.607105746,1.75403024,1.259910057,1.59967441,0.995415717,1.295967897
91,6,1051,50.57114789,49.42885211,87.636,6.425341558,5.029822887,8.5020986,8.01104932,8.645076235,8.488657313,9.252338384,9.475073269,9.647169478,10.21539671,8.726599196,9.812354458,7.744717076,8.932434891,7.476723284,8.047254439,7.023329922,7.176687557,7.160451329,6.496206683,7.336173841,5.286130042,5.747100989,4.220691207,3.927492771,4.043209403,2.903224424,3.185283258,2.045072949,1.959898903,1.607105746,1.75403024,1.259910057,1.59967441,0.995415717,1.295967897
92,6,1052,50.57114789,49.42885211,87.636,6.425341558,5.029822887,8.5020986,8.01104932,8.645076235,8.488657313,9.252338384,9.475073269,9.647169478,10.21539671,8.726599196,9.812354458,7.744717076,8.932434891,7.476723284,8.047254439,7.023329922,7.176687557,7.160451329,6.496206683,7.336173841,5.286130042,5.747100989,4.220691207,3.927492771,4.043209403,2.903224424,3.185283258,2.045072949,1.959898903,1.607105746,1.75403024,1.259910057,1.59967441,0.995415717,1.295967897
93,6,1053,50.57114789,49.42885211,87.636,6.425341558,5.029822887,8.5020986,8.01104932,8.645076235,8.488657313,9.252338384,9.475073269,9.647169478,10.21539671,8.726599196,9.812354458,7.744717076,8.932434891,7.476723284,8.047254439,7.023329922,7.176687557,7.160451329,6.496206683,7.336173841,5.286130042,5.747100989,4.220691207,3.927492771,4.043209403,2.903224424,3.185283258,2.045072949,1.959898903,1.607105746,1.75403024,1.259910057,1.59967441,0.995415717,1.295967897
94,6,1054,50.57114789,49.42885211,87.636,6.425341558,5.029822887,8.5020986,8.01104932,8.645076235,8.488657313,9.252338384,9.475073269,9.647169478,10.21539671,8.726599196,9.812354458,7.744717076,8.932434891,7.476723284,8.047254439,7.023329922,7.176687557,7.160451329,6.496206683,7.336173841,5.286130042,5.747100989,4.220691207,3.927492771,4.043209403,2.903224424,3.185283258,2.045072949,1.959898903,1.607105746,1.75403024,1.259910057,1.59967441,0.995415717,1.295967897
95,6,1055,50.57114789,49.42885211,87.636,6.425341558,5.029822887,8.5020986,8.01104932,8.645076235,8.488657313,9.252338384,9.475073269,9.647169478,10.21539671,8.726599196,9.812354458,7.744717076,8.932434891,7.476723284,8.047254439,7.023329922,7.176687557,7.160451329,6.496206683,7.336173841,5.286130042,5.747100989,4.220691207,3.927492771,4.043209403,2.903224424,3.185283258,2.045072949,1.959898903,1.607105746,1.75403024,1.259910057,1.59967441,0.995415717,1.295967897
96,6,1056,50.57114789,49.42885211,87.636,6.425341558,5.029822887,8.5020986,8.01104932,8.645076235,8.488657313,9.252338384,9.475073269,9.647169478,10.21539671,8.726599196,9.812354458,7.744717076,8.932434891,7.476723284,8.047254439,7.023329922,7.176687557,7.160451329,6.496206683,7.336173841,5.286130042,5.747100989,4.220691207,3.927492771,4.043209403,2.903224424,3.185283258,2.045072949,1.959898903,1.607105746,1.75403024,1.259910057,1.59967441,0.995415717,1.295967897
97,6,1057,50.46663158,49.53336842,87.79,6.734692314,5.305762168,9.125699541,8.490649783,8.801079052,8.446879323,9.133909722,9.281044591,9.406722295,9.914452992,8.738648169,9.792769748,7.63047485,8.921491774,7.36774907,8.084902401,7.018129419,7.165586176,6.844710298,6.436203701,7.11926544,5.421937673,5.984584967,4.227058748,4.014409705,3.88263098,2.930062665,3.336217222,2.099728561,2.056016629,1.532790456,1.608649753,1.235481385,1.567952102,1.016554405,1.365556404
98,6,1058,50.46663158,49.53336842,87.79,6.734692314,5.305762168,9.125699541,8.490649783,8.801079052,8.446879323,9.133909722,9.281044591,9.406722295,9.914452992,8.738648169,9.792769748,7.63047485,8.921491774,7.36774907,8.084902401,7.018129419,7.165586176,6.844710298,6.436203701,7.11926544,5.421937673,5.984584967,4.227058748,4.014409705,3.88263098,2.930062665,3.336217222,2.099728561,2.056016629,1.532790456,1.608649753,1.235481385,1.567952102,1.016554405,1.365556404
99,6,1059,50.46663158,49.53336842,87.79,6.734692314,5.305762168,9.125699541,8.490649783,8.801079052,8.446879323,9.133909722,9.281044591,9.406722295,9.914452992,8.738648169,9.792769748,7.63047485,8.921491774,7.36774907,8.084902401,7.018129419,7.165586176,6.844710298,6.436203701,7.11926544,5.421937673,5.984584967,4.227058748,4.014409705,3.88263098,2.930062665,3.336217222,2.099728561,2.056016629,1.532790456,1.608649753,1.235481385,1.567952102,1.016554405,1.365556404
100,6,1060,50.46663158,49.53336842,87.79,6.734692314,5.305762168,9.125699541,8.490649783,8.801079052,8.446879323,9.133909722,9.281044591,9.406722295,9.914452992,8.738648169,9.792769748,7.63047485,8.921491774,7.36774907,8.084902401,7.018129419,7.165586176,6.844710298,6.436203701,7.11926544,5.421937673,5.984584967,4.227058748,4.014409705,3.88263098,2.930062665,3.336217222,2.099728561,2.056016629,1.532790456,1.608649753,1.235481385,1.567952102,1.016554405,1.365556404
101,6,1061,50.46663158,49.53336842,87.79,6.734692314,5.305762168,9.125699541,8.490649783,8.801079052,8.446879323,9.133909722,9.281044591,9.406722295,9.914452992,8.738648169,9.792769748,7.63047485,8.921491774,7.36774907,8.084902401,7.018129419,7.165586176,6.844710298,6.436203701,7.11926544,5.421937673,5.984584967,4.227058748,4.014409705,3.88263098,2.930062665,3.336217222,2.099728561,2.056016629,1.532790456,1.608649753,1.235481385,1.567952102,1.016554405,1.365556404
102,6,1062,50.46663158,49.53336842,87.79,6.734692314,5.305762168,9.125699541,8.490649783,8.801079052,8.446879323,9.133909722,9.281044591,9.406722295,9.914452992,8.738648169,9.792769748,7.63047485,8.921491774,7.36774907,8.084902401,7.018129419,7.165586176,6.844710298,6.436203701,7.11926544,5.421937673,5.984584967,4.227058748,4.014409705,3.88263098,2.930062665,3.336217222,2.099728561,2.056016629,1.532790456,1.608649753,1.235481385,1.567952102,1.016554405,1.365556404
103,6,1063,50.46663158,49.53336842,87.79,6.734692314,5.305762168,9.125699541,8.490649783,8.801079052,8.446879323,9.133909722,9.281044591,9.406722295,9.914452992,8.738648169,9.792769748,7.63047485,8.921491774,7.36774907,8.084902401,7.018129419,7.165586176,6.844710298,6.436203701,7.11926544,5.421937673,5.984584967,4.227058748,4.014409705,3.88263098,2.930062665,3.336217222,2.099728561,2.056016629,1.532790456,1.608649753,1.235481385,1.567952102,1.016554405,1.365556404
